motif_chr	motif_start	motif_end	motif	motif_score	motif_strand	tss_chr	tss_start	tss_end	tss_info	tss_score	tss_strand	TSS_id	oligo_reg_x	oligo_reg_y	enhancer_id	oligo_reg	unique_id
chr19	18526398	18526419	ZNF263	26.7959	+	chr19	18526346	18526461	Enhancer__chr19:18526337-18526644	0	+	chr19:18526337-18526644		chr19:18526347..18526461,+	chr19:18526337-18526644	chr19:18526347..18526461,+	WILDTYPE__Enhancer.flip.sense__chr19:18526347..18526461,+__1889.1.0.0
chr19	18526353	18526367	EGR1	13.0192	-	chr19	18526346	18526461	Enhancer__chr19:18526337-18526644	0	+	chr19:18526337-18526644		chr19:18526355..18526469,-	chr19:18526337-18526644	chr19:18526355..18526469,-	WILDTYPE__Enhancer.flip.sense__chr19:18526355..18526469,-__2182.1.0.0
chr19	18526409	18526423	SPI1	1.4	+	chr19	18526346	18526461	Enhancer__chr19:18526337-18526644	0	+	chr19:18526337-18526644		chr19:18526355..18526469,-	chr19:18526337-18526644	chr19:18526355..18526469,-	WILDTYPE__Enhancer.flip.sense__chr19:18526355..18526469,-__2182.1.0.0
chr19	18526398	18526419	ZNF263	26.7959	+	chr19	18526346	18526461	Enhancer__chr19:18526337-18526644	0	+	chr19:18526337-18526644		chr19:18526355..18526469,-	chr19:18526337-18526644	chr19:18526355..18526469,-	WILDTYPE__Enhancer.flip.sense__chr19:18526355..18526469,-__2182.1.0.0
chr19	37742767	37742781	EGR1	14.4231	+	chr19	37742732	37742847	intergenic__p1@ENST00000438770,p1@uc002ofv.2__chr19:37742773..37742824,+	0	+	chr19:37742773..37742824,+	chr19:37742733..37742847,+			chr19:37742733..37742847,+	WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr19:37742733..37742847,+__383.1.0.0
chr19	37742779	37742791	ELF1	9.58182	-	chr19	37742732	37742847	intergenic__p1@ENST00000438770,p1@uc002ofv.2__chr19:37742773..37742824,+	0	+	chr19:37742773..37742824,+	chr19:37742733..37742847,+			chr19:37742733..37742847,+	WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr19:37742733..37742847,+__383.1.0.0
chr19	37742762	37742773	Gabpa	13.540999999999999	+	chr19	37742732	37742847	intergenic__p1@ENST00000438770,p1@uc002ofv.2__chr19:37742773..37742824,+	0	+	chr19:37742773..37742824,+	chr19:37742733..37742847,+			chr19:37742733..37742847,+	WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr19:37742733..37742847,+__383.1.0.0
chr19	37742745	37742760	NFYB	12.8654	-	chr19	37742732	37742847	intergenic__p1@ENST00000438770,p1@uc002ofv.2__chr19:37742773..37742824,+	0	+	chr19:37742773..37742824,+	chr19:37742733..37742847,+			chr19:37742733..37742847,+	WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr19:37742733..37742847,+__383.1.0.0
chr2	20068586	20068600	EGR1	18.4615	+	chr2	20068567	20068682	intergenic__p1@ENST00000433669,p1@ENST00000449086,p1@ENST00000456119__chr2:20068628..20068661,+	0	+	chr2:20068628..20068661,+	chr2:20068568..20068682,+			chr2:20068568..20068682,+	WILDTYPE__Lincrna.noflip.NA__chr2:20068568..20068682,+__418.1.0.0
chr2	105469723	105469727	EGR1	16.5385	-	chr2	105469612	105469727	intergenic__p1@ENST00000447876__chr2:105469636..105469702,-	0	-	chr2:105469636..105469702,-	chr2:105469612..105469726,-			chr2:105469612..105469726,-	WILDTYPE__Lincrna.noflip.NA__chr2:105469612..105469726,-__390.1.0.0
chr2	105469686	105469707	ZNF263	25.551	+	chr2	105469612	105469727	intergenic__p1@ENST00000447876__chr2:105469636..105469702,-	0	-	chr2:105469636..105469702,-	chr2:105469612..105469726,-			chr2:105469612..105469726,-	WILDTYPE__Lincrna.noflip.NA__chr2:105469612..105469726,-__390.1.0.0
chr2	105469716	105469727	ZNF263	17.9796	+	chr2	105469612	105469727	intergenic__p1@ENST00000447876__chr2:105469636..105469702,-	0	-	chr2:105469636..105469702,-	chr2:105469612..105469726,-			chr2:105469612..105469726,-	WILDTYPE__Lincrna.noflip.NA__chr2:105469612..105469726,-__390.1.0.0
chr2	127066026	127066040	EGR1	15.5962	-	chr2	127065998	127066113	intergenic__p1@ENST00000435352__chr2:127066059..127066104,+	0	+	chr2:127066059..127066104,+	chr2:127065999..127066113,+			chr2:127065999..127066113,+	WILDTYPE__Lincrna.noflip.NA__chr2:127065999..127066113,+__396.1.0.0
chr2	127065998	127066008	ETS1	12.5517	+	chr2	127065998	127066113	intergenic__p1@ENST00000435352__chr2:127066059..127066104,+	0	+	chr2:127066059..127066104,+	chr2:127065999..127066113,+			chr2:127065999..127066113,+	WILDTYPE__Lincrna.noflip.NA__chr2:127065999..127066113,+__396.1.0.0
chr2	127066029	127066040	SP1	15.0192	-	chr2	127065998	127066113	intergenic__p1@ENST00000435352__chr2:127066059..127066104,+	0	+	chr2:127066059..127066104,+	chr2:127065999..127066113,+			chr2:127065999..127066113,+	WILDTYPE__Lincrna.noflip.NA__chr2:127065999..127066113,+__396.1.0.0
chr2	135676287	135676301	EGR1	17.0	-	chr2	135676193	135676308	div_lnc__p1@ENST00000392929,p1@ENST00000413962__chr2:135676221..135676254,-	0	-	chr2:135676221..135676254,-	chr2:135676193..135676307,-			chr2:135676193..135676307,-	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:135676193..135676307,-__398.1.0.0
chr2	135676224	135676245	IRF1	15.4032	-	chr2	135676193	135676308	div_lnc__p1@ENST00000392929,p1@ENST00000413962__chr2:135676221..135676254,-	0	-	chr2:135676221..135676254,-	chr2:135676193..135676307,-			chr2:135676193..135676307,-	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:135676193..135676307,-__398.1.0.0
chr2	135676230	135676251	IRF1	14.0806	-	chr2	135676193	135676308	div_lnc__p1@ENST00000392929,p1@ENST00000413962__chr2:135676221..135676254,-	0	-	chr2:135676221..135676254,-	chr2:135676193..135676307,-			chr2:135676193..135676307,-	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:135676193..135676307,-__398.1.0.0
chr2	135676273	135676284	NRF1	18.4727	-	chr2	135676193	135676308	div_lnc__p1@ENST00000392929,p1@ENST00000413962__chr2:135676221..135676254,-	0	-	chr2:135676221..135676254,-	chr2:135676193..135676307,-			chr2:135676193..135676307,-	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:135676193..135676307,-__398.1.0.0
chr2	135676253	135676272	PAX5	10.7419	+	chr2	135676193	135676308	div_lnc__p1@ENST00000392929,p1@ENST00000413962__chr2:135676221..135676254,-	0	-	chr2:135676221..135676254,-	chr2:135676193..135676307,-			chr2:135676193..135676307,-	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:135676193..135676307,-__398.1.0.0
chr2	135676193	135676203	ZNF143	5.5517199999999995	-	chr2	135676193	135676308	div_lnc__p1@ENST00000392929,p1@ENST00000413962__chr2:135676221..135676254,-	0	-	chr2:135676221..135676254,-	chr2:135676193..135676307,-			chr2:135676193..135676307,-	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:135676193..135676307,-__398.1.0.0
chr2	171627535	171627549	EGR1	13.0385	+	chr2	171627473	171627588	intergenic__p1@ENST00000426475,p1@ENST00000429172__chr2:171627515..171627592,+	0	+	chr2:171627515..171627592,+	chr2:171627474..171627588,+			chr2:171627474..171627588,+	WILDTYPE__Lincrna.flip.sense__chr2:171627474..171627588,+__405.1.0.0
chr2	172544002	172544013	EGR1	14.2308	-	chr2	172543898	172544013	protein_coding__p2@DYNC1I2__chr2:172543967..172544004,+	0	+	chr2:172543967..172544004,+	chr2:172543899..172544013,+			chr2:172543899..172544013,+	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:172543899..172544013,+__1551.1.0.0
chr2	172544008	172544013	ELK1	9.95745	+	chr2	172543898	172544013	protein_coding__p2@DYNC1I2__chr2:172543967..172544004,+	0	+	chr2:172543967..172544004,+	chr2:172543899..172544013,+			chr2:172543899..172544013,+	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:172543899..172544013,+__1551.1.0.0
chr2	172544008	172544013	ELK4	12.5455	-	chr2	172543898	172544013	protein_coding__p2@DYNC1I2__chr2:172543967..172544004,+	0	+	chr2:172543967..172544004,+	chr2:172543899..172544013,+			chr2:172543899..172544013,+	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:172543899..172544013,+__1551.1.0.0
chr2	172544009	172544013	Gabpa	12.377	+	chr2	172543898	172544013	protein_coding__p2@DYNC1I2__chr2:172543967..172544004,+	0	+	chr2:172543967..172544004,+	chr2:172543899..172544013,+			chr2:172543899..172544013,+	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:172543899..172544013,+__1551.1.0.0
chr2	172543911	172543921	RUNX3	10.9038	+	chr2	172543898	172544013	protein_coding__p2@DYNC1I2__chr2:172543967..172544004,+	0	+	chr2:172543967..172544004,+	chr2:172543899..172544013,+			chr2:172543899..172544013,+	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:172543899..172544013,+__1551.1.0.0
chr2	172543919	172543930	STAT1	14.6	-	chr2	172543898	172544013	protein_coding__p2@DYNC1I2__chr2:172543967..172544004,+	0	+	chr2:172543967..172544004,+	chr2:172543899..172544013,+			chr2:172543899..172544013,+	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:172543899..172544013,+__1551.1.0.0
chr2	172543919	172543930	STAT3	14.5306	-	chr2	172543898	172544013	protein_coding__p2@DYNC1I2__chr2:172543967..172544004,+	0	+	chr2:172543967..172544004,+	chr2:172543899..172544013,+			chr2:172543899..172544013,+	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:172543899..172544013,+__1551.1.0.0
chr2	172543920	172543936	ZNF143	5.89655	+	chr2	172543898	172544013	protein_coding__p2@DYNC1I2__chr2:172543967..172544004,+	0	+	chr2:172543967..172544004,+	chr2:172543899..172544013,+			chr2:172543899..172544013,+	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:172543899..172544013,+__1551.1.0.0
chr2	173421196	173421210	EGR1	13.5	+	chr2	173421133	173421248	antisense__p1@ENST00000444919__chr2:173421151..173421206,-	0	-	chr2:173421151..173421206,-	chr2:173421137..173421251,-			chr2:173421137..173421251,-	WILDTYPE__Antisense.noflip.NA__chr2:173421137..173421251,-__406.1.0.0
chr2	173421200	173421211	TFAP2A	11.4182	+	chr2	173421133	173421248	antisense__p1@ENST00000444919__chr2:173421151..173421206,-	0	-	chr2:173421151..173421206,-	chr2:173421137..173421251,-			chr2:173421137..173421251,-	WILDTYPE__Antisense.noflip.NA__chr2:173421137..173421251,-__406.1.0.0
chr2	173421135	173421147	TFAP2C	12.9694	+	chr2	173421133	173421248	antisense__p1@ENST00000444919__chr2:173421151..173421206,-	0	-	chr2:173421151..173421206,-	chr2:173421137..173421251,-			chr2:173421137..173421251,-	WILDTYPE__Antisense.noflip.NA__chr2:173421137..173421251,-__406.1.0.0
chr20	524470	524484	EGR1	13.1346	-	chr20	524399	524514	protein_coding__p1@CSNK2A1__chr20:524415..524442,-	0	-	chr20:524415..524442,-	chr20:524399..524513,-			chr20:524399..524513,-	WILDTYPE__mrna.flip.sense__chr20:524399..524513,-__1065.1.0.0
chr20	524444	524456	ELF1	9.018180000000001	+	chr20	524399	524514	protein_coding__p1@CSNK2A1__chr20:524415..524442,-	0	-	chr20:524415..524442,-	chr20:524399..524513,-			chr20:524399..524513,-	WILDTYPE__mrna.flip.sense__chr20:524399..524513,-__1065.1.0.0
chr20	524446	524456	ELK1	13.6383	+	chr20	524399	524514	protein_coding__p1@CSNK2A1__chr20:524415..524442,-	0	-	chr20:524415..524442,-	chr20:524399..524513,-			chr20:524399..524513,-	WILDTYPE__mrna.flip.sense__chr20:524399..524513,-__1065.1.0.0
chr20	524446	524457	ELK4	16.9273	-	chr20	524399	524514	protein_coding__p1@CSNK2A1__chr20:524415..524442,-	0	-	chr20:524415..524442,-	chr20:524399..524513,-			chr20:524399..524513,-	WILDTYPE__mrna.flip.sense__chr20:524399..524513,-__1065.1.0.0
chr20	524447	524458	Gabpa	16.1148	+	chr20	524399	524514	protein_coding__p1@CSNK2A1__chr20:524415..524442,-	0	-	chr20:524415..524442,-	chr20:524399..524513,-			chr20:524399..524513,-	WILDTYPE__mrna.flip.sense__chr20:524399..524513,-__1065.1.0.0
chr20	524455	524465	RELA	15.9286	-	chr20	524399	524514	protein_coding__p1@CSNK2A1__chr20:524415..524442,-	0	-	chr20:524415..524442,-	chr20:524399..524513,-			chr20:524399..524513,-	WILDTYPE__mrna.flip.sense__chr20:524399..524513,-__1065.1.0.0
chr20	524473	524484	SP1	17.1538	-	chr20	524399	524514	protein_coding__p1@CSNK2A1__chr20:524415..524442,-	0	-	chr20:524415..524442,-	chr20:524399..524513,-			chr20:524399..524513,-	WILDTYPE__mrna.flip.sense__chr20:524399..524513,-__1065.1.0.0
chr20	524494	524511	SP4	8.56364	+	chr20	524399	524514	protein_coding__p1@CSNK2A1__chr20:524415..524442,-	0	-	chr20:524415..524442,-	chr20:524399..524513,-			chr20:524399..524513,-	WILDTYPE__mrna.flip.sense__chr20:524399..524513,-__1065.1.0.0
chr20	4804295	4804309	EGR1	14.7692	+	chr20	4804219	4804334	protein_coding__p1@RASSF2__chr20:4804244..4804293,-	0	-	chr20:4804244..4804293,-	chr20:4804219..4804333,-			chr20:4804219..4804333,-	WILDTYPE__mrna.noflip.NA__chr20:4804219..4804333,-__1372.1.0.0
chr20	4804314	4804325	SP1	15.25	+	chr20	4804219	4804334	protein_coding__p1@RASSF2__chr20:4804244..4804293,-	0	-	chr20:4804244..4804293,-	chr20:4804219..4804333,-			chr20:4804219..4804333,-	WILDTYPE__mrna.noflip.NA__chr20:4804219..4804333,-__1372.1.0.0
chr20	21106610	21106624	EGR1	18.5192	+	chr20	21106610	21106725	intergenic__p2@PLK1S1__chr20:21106678..21106706,+	0	+	chr20:21106678..21106706,+	chr20:21106611..21106725,+			chr20:21106611..21106725,+	WILDTYPE__Lincrna.flip.sense__chr20:21106611..21106725,+__462.1.0.0
chr20	21106659	21106670	FOXP2	12.3485	-	chr20	21106610	21106725	intergenic__p2@PLK1S1__chr20:21106678..21106706,+	0	+	chr20:21106678..21106706,+	chr20:21106611..21106725,+			chr20:21106611..21106725,+	WILDTYPE__Lincrna.flip.sense__chr20:21106611..21106725,+__462.1.0.0
chr20	21106610	21106621	SP1	19.1538	+	chr20	21106610	21106725	intergenic__p2@PLK1S1__chr20:21106678..21106706,+	0	+	chr20:21106678..21106706,+	chr20:21106611..21106725,+			chr20:21106611..21106725,+	WILDTYPE__Lincrna.flip.sense__chr20:21106611..21106725,+__462.1.0.0
chr20	21106671	21106687	ZNF143	5.63793	-	chr20	21106610	21106725	intergenic__p2@PLK1S1__chr20:21106678..21106706,+	0	+	chr20:21106678..21106706,+	chr20:21106611..21106725,+			chr20:21106611..21106725,+	WILDTYPE__Lincrna.flip.sense__chr20:21106611..21106725,+__462.1.0.0
chr20	25731787	25731801	EGR1	14.9615	-	chr20	25731753	25731868	intergenic__p1@ENST00000376445__chr20:25731814..25731865,+	0	+	chr20:25731814..25731865,+	chr20:25731754..25731868,+			chr20:25731754..25731868,+	WILDTYPE__Lincrna.noflip.NA__chr20:25731754..25731868,+__467.1.0.0
chr20	25731753	25731758	NRF1	14.5273	-	chr20	25731753	25731868	intergenic__p1@ENST00000376445__chr20:25731814..25731865,+	0	+	chr20:25731814..25731865,+	chr20:25731754..25731868,+			chr20:25731754..25731868,+	WILDTYPE__Lincrna.noflip.NA__chr20:25731754..25731868,+__467.1.0.0
chr20	32077842	32077846	EGR1	16.25	-	chr20	32077842	32077957	protein_coding__p1@CBFA2T2__chr20:32077880..32077951,+	0	+	chr20:32077880..32077951,+	chr20:32077843..32077957,+			chr20:32077843..32077957,+	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr20:32077843..32077957,+__1582.1.0.0
chr20	32077853	32077864	SP1	16.4038	-	chr20	32077842	32077957	protein_coding__p1@CBFA2T2__chr20:32077880..32077951,+	0	+	chr20:32077880..32077951,+	chr20:32077843..32077957,+			chr20:32077843..32077957,+	WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr20:32077843..32077957,+__1582.1.0.0
chr20	35201829	35201843	EGR1	20.5385	+	chr20	35201753	35201868	div_lnc__p1@ENST00000559804__chr20:35201784..35201813,-	0	-	chr20:35201784..35201813,-	chr20:35201756..35201870,-			chr20:35201756..35201870,-	WILDTYPE__Antisense.noflip.NA__chr20:35201756..35201870,-__472.1.0.0
chr20	35201829	35201840	SP1	19.1538	+	chr20	35201753	35201868	div_lnc__p1@ENST00000559804__chr20:35201784..35201813,-	0	-	chr20:35201784..35201813,-	chr20:35201756..35201870,-			chr20:35201756..35201870,-	WILDTYPE__Antisense.noflip.NA__chr20:35201756..35201870,-__472.1.0.0
chr20	35201785	35201795	TEAD4	10.9032	+	chr20	35201753	35201868	div_lnc__p1@ENST00000559804__chr20:35201784..35201813,-	0	-	chr20:35201784..35201813,-	chr20:35201756..35201870,-			chr20:35201756..35201870,-	WILDTYPE__Antisense.noflip.NA__chr20:35201756..35201870,-__472.1.0.0
chr20	35201821	35201832	TFAP2A	11.9273	+	chr20	35201753	35201868	div_lnc__p1@ENST00000559804__chr20:35201784..35201813,-	0	-	chr20:35201784..35201813,-	chr20:35201756..35201870,-			chr20:35201756..35201870,-	WILDTYPE__Antisense.noflip.NA__chr20:35201756..35201870,-__472.1.0.0
chr21	37802627	37802641	EGR1	11.8462	+	chr21	37802542	37802657	intergenic__p1@ENST00000429588__chr21:37802615..37802630,+	0	+	chr21:37802615..37802630,+	chr21:37802543..37802657,+			chr21:37802543..37802657,+	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr21:37802543..37802657,+__504.1.0.0
chr21	37802606	37802617	FOS	12.0851	-	chr21	37802542	37802657	intergenic__p1@ENST00000429588__chr21:37802615..37802630,+	0	+	chr21:37802615..37802630,+	chr21:37802543..37802657,+			chr21:37802543..37802657,+	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr21:37802543..37802657,+__504.1.0.0
chr21	37802566	37802585	PAX5	10.9032	+	chr21	37802542	37802657	intergenic__p1@ENST00000429588__chr21:37802615..37802630,+	0	+	chr21:37802615..37802630,+	chr21:37802543..37802657,+			chr21:37802543..37802657,+	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr21:37802543..37802657,+__504.1.0.0
chr21	37802650	37802657	TFAP2A	11.4	-	chr21	37802542	37802657	intergenic__p1@ENST00000429588__chr21:37802615..37802630,+	0	+	chr21:37802615..37802630,+	chr21:37802543..37802657,+			chr21:37802543..37802657,+	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr21:37802543..37802657,+__504.1.0.0
chr21	37802649	37802657	TFAP2C	11.4694	-	chr21	37802542	37802657	intergenic__p1@ENST00000429588__chr21:37802615..37802630,+	0	+	chr21:37802615..37802630,+	chr21:37802543..37802657,+			chr21:37802543..37802657,+	WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr21:37802543..37802657,+__504.1.0.0
chr21	45595273	45595287	EGR1	19.5	+	chr21	45595257	45595372	intergenic__p1@ENST00000411956__chr21:45595301..45595347,+	0	+	chr21:45595301..45595347,+	chr21:45595258..45595372,+			chr21:45595258..45595372,+	WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr21:45595258..45595372,+__507.1.0.0
chr21	45595273	45595284	SP1	15.8846	+	chr21	45595257	45595372	intergenic__p1@ENST00000411956__chr21:45595301..45595347,+	0	+	chr21:45595301..45595347,+	chr21:45595258..45595372,+			chr21:45595258..45595372,+	WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr21:45595258..45595372,+__507.1.0.0
chr22	24256334	24256348	EGR1	11.9808	-	chr22	24256286	24256401	Enhancer__chr22:24255997-24256450	0	+	chr22:24255997-24256450		chr22:24256203..24256317,-	chr22:24255997-24256450	chr22:24256203..24256317,-	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr22:24256203..24256317,-__2089.1.0.0
chr22	24256286	24256297	Gabpa	11.2295	+	chr22	24256286	24256401	Enhancer__chr22:24255997-24256450	0	+	chr22:24255997-24256450		chr22:24256203..24256317,-	chr22:24255997-24256450	chr22:24256203..24256317,-	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr22:24256203..24256317,-__2089.1.0.0
chr22	24256342	24256352	RELA	11.7755	+	chr22	24256286	24256401	Enhancer__chr22:24255997-24256450	0	+	chr22:24255997-24256450		chr22:24256203..24256317,-	chr22:24255997-24256450	chr22:24256203..24256317,-	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr22:24256203..24256317,-__2089.1.0.0
chr22	24256352	24256363	SP1	19.1538	-	chr22	24256286	24256401	Enhancer__chr22:24255997-24256450	0	+	chr22:24255997-24256450		chr22:24256203..24256317,-	chr22:24255997-24256450	chr22:24256203..24256317,-	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr22:24256203..24256317,-__2089.1.0.0
chr22	24256286	24256295	SPI1	4.36364	+	chr22	24256286	24256401	Enhancer__chr22:24255997-24256450	0	+	chr22:24255997-24256450		chr22:24256203..24256317,-	chr22:24255997-24256450	chr22:24256203..24256317,-	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr22:24256203..24256317,-__2089.1.0.0
chr22	24256334	24256348	EGR1	11.9808	-	chr22	24256286	24256401	Enhancer__chr22:24255997-24256450	0	+	chr22:24255997-24256450		chr22:24256287..24256401,+	chr22:24255997-24256450	chr22:24256287..24256401,+	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr22:24256287..24256401,+__1796.1.0.0
chr22	24256286	24256297	Gabpa	11.2295	+	chr22	24256286	24256401	Enhancer__chr22:24255997-24256450	0	+	chr22:24255997-24256450		chr22:24256287..24256401,+	chr22:24255997-24256450	chr22:24256287..24256401,+	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr22:24256287..24256401,+__1796.1.0.0
chr22	24256342	24256352	RELA	11.7755	+	chr22	24256286	24256401	Enhancer__chr22:24255997-24256450	0	+	chr22:24255997-24256450		chr22:24256287..24256401,+	chr22:24255997-24256450	chr22:24256287..24256401,+	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr22:24256287..24256401,+__1796.1.0.0
chr22	24256352	24256363	SP1	19.1538	-	chr22	24256286	24256401	Enhancer__chr22:24255997-24256450	0	+	chr22:24255997-24256450		chr22:24256287..24256401,+	chr22:24255997-24256450	chr22:24256287..24256401,+	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr22:24256287..24256401,+__1796.1.0.0
chr22	24256286	24256295	SPI1	4.36364	+	chr22	24256286	24256401	Enhancer__chr22:24255997-24256450	0	+	chr22:24255997-24256450		chr22:24256287..24256401,+	chr22:24255997-24256450	chr22:24256287..24256401,+	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr22:24256287..24256401,+__1796.1.0.0
chr22	41418055	41418061	EGR1	19.7115	-	chr22	41418055	41418170	Enhancer__chr22:41417973-41418366	0	+	chr22:41417973-41418366		chr22:41417964..41418078,-	chr22:41417973-41418366	chr22:41417964..41418078,-	WILDTYPE__Enhancer.noflip.NA__chr22:41417964..41418078,-__2257.1.0.0
chr22	41418113	41418127	SPI1	7.52727	+	chr22	41418055	41418170	Enhancer__chr22:41417973-41418366	0	+	chr22:41417973-41418366		chr22:41417964..41418078,-	chr22:41417973-41418366	chr22:41417964..41418078,-	WILDTYPE__Enhancer.noflip.NA__chr22:41417964..41418078,-__2257.1.0.0
