seqID	numMotifs	numBPcovered	fragmentLength	fractionBPcovered
protein_coding__p1@ATP6V1E2__chr2:46769694..46769759,-	80	98	115	0.8521739
antisense__NA__chr2:46807376..46807405,-	13	62	115	0.5391304
protein_coding__NA__chr2:46843712..46843756,+	14	62	115	0.5391304
protein_coding__p1@PIGF__chr2:46844159..46844209,-	26	51	115	0.4434783
Enhancer__chr2:46857387-46857788	11	35	115	0.3043478
protein_coding__p2@SOCS5__chr2:46926048..46926095,+	59	86	115	0.7478261
Enhancer__chr2:46993562-46993962	14	62	115	0.5391304
Enhancer__chr2:46997897-46997963	10	62	115	0.5391304
Enhancer__chr2:47027530-47027861	16	56	115	0.4869565
Enhancer__chr2:47031260-47031826	31	84	115	0.7304348
protein_coding__p1@ENST00000422294__chr2:47043832..47043843,+	30	67	115	0.5826087
protein_coding__p1@ENST00000422294__chr2:47043832..47043843,+	30	67	115	0.5826087
Enhancer__chr2:47039745-47040099	30	34	115	0.2956522
Enhancer__chr2:47041376-47041664	29	88	115	0.7652174
Enhancer__chr2:47089688-47089819	8	58	115	0.5043478
Enhancer__chr2:47094106-47094283	44	97	115	0.8434783
Enhancer__chr2:47100841-47101015	31	44	115	0.3826087
Enhancer__chr2:47109327-47109734	16	66	115	0.5739130
intergenic__NA__chr2:47126368..47126414,+	18	67	115	0.5826087
protein_coding__NA__chr2:47143256..47143313,+	22	66	115	0.5739130
protein_coding__p2@MCFD2__chr2:47168850..47168889,-	13	58	115	0.5043478
antisense__NA__chr2:47184116..47184117,-	12	38	115	0.3304348
protein_coding__p2@C2orf61__chr2:47382414..47382431,-	15	76	115	0.6608695
protein_coding__p2@CALM1,p2@CALM2,p2@CALM3__chr2:47403642..47403660,-	54	87	115	0.7565218
protein_coding__p2@CALM1,p2@CALM2,p2@CALM3__chr2:47403642..47403660,-	54	87	115	0.7565218
Enhancer__chr2:47405225-47405390	48	61	115	0.5304348
Enhancer__chr2:47418967-47419222	66	65	115	0.5652174
Enhancer__chr2:47420372-47420663	8	47	115	0.4086956
intergenic__p1@ENST00000444361__chr2:47452905..47452914,+	10	51	115	0.4434783
Enhancer__chr2:47463585-47463776	8	56	115	0.4869565
Enhancer__chr2:47499706-47499760	20	74	115	0.6434783
Enhancer__chr2:47526778-47526800	5	68	115	0.5913044
Enhancer__chr2:47540250-47540463	31	75	115	0.6521739
div_lnc__p1@ENST00000441997__chr2:47572207..47572229,-	106	72	115	0.6260870
div_pc__NA__chr2:47572284..47572326,+	140	82	115	0.7130435
Enhancer__chr2:47569796-47569847	27	57	115	0.4956522
protein_coding__p1@MSH2__chr2:47630255..47630333,+	31	93	115	0.8086957
protein_coding__p1@KCNK12__chr2:47798044..47798132,-	32	67	115	0.5826087
protein_coding__NA__chr2:47922653..47922674,+	15	67	115	0.5826087
div_lnc__NA__chr2:48132816..48132854,+	14	54	115	0.4695652
div_pc__p3@FBXO11__chr2:48132924..48132977,-	50	98	115	0.8521739
Enhancer__chr2:48347949-48348272	30	69	115	0.6000000
Enhancer__chr2:48353380-48353644	16	72	115	0.6260870
Enhancer__chr2:48373241-48373406	44	73	115	0.6347826
Enhancer__chr2:48373844-48374045	10	56	115	0.4869565
Enhancer__chr2:48392535-48392754	21	78	115	0.6782609
Enhancer__chr2:48416951-48417276	25	57	115	0.4956522
Enhancer__chr2:48427803-48428156	11	61	115	0.5304348
intergenic__p1@ENST00000447571__chr2:48468154..48468166,-	11	58	115	0.5043478
Enhancer__chr2:48475818-48475987	30	73	115	0.6347826
protein_coding__p1@FOXN2__chr2:48541789..48541874,+	39	91	115	0.7913043
div_pc__NA__chr2:48667734..48667735,+	44	72	115	0.6260870
div_lnc__NA__chr2:48667749..48667786,-	22	53	115	0.4608696
protein_coding__p6@STON1__chr2:48756510..48756530,+	22	76	115	0.6608695
protein_coding__NA__chr2:48757046..48757064,+	46	55	115	0.4782609
protein_coding__p1@GTF2A1L__chr2:48844979..48845000,+	25	78	115	0.6782609
protein_coding__p1@LHCGR__chr2:48982824..48982837,-	14	56	115	0.4869565
protein_coding__p1@FSHR__chr2:49381646..49381667,-	26	82	115	0.7130435
Enhancer__chr2:49534130-49534366	34	80	115	0.6956522
Enhancer__chr2:49931663-49931861	12	43	115	0.3739130
div_pc__p13@NRXN1__chr2:51259724..51259734,-	18	54	115	0.4695652
div_lnc__NA__chr2:51259738..51259739,+	14	42	115	0.3652174
Enhancer__chr2:51438169-51438482	49	70	115	0.6086956
intergenic__NA__chr2:51449025..51449047,-	20	63	115	0.5478261
Enhancer__chr2:52304154-52304543	16	57	115	0.4956522
Enhancer__chr2:52785437-52785822	9	73	115	0.6347826
Enhancer__chr2:52799520-52799826	26	69	115	0.6000000
Enhancer__chr2:52975138-52975144	29	85	115	0.7391304
Enhancer__chr2:53079014-53079114	22	75	115	0.6521739
Enhancer__chr2:53162553-53162576	24	64	115	0.5565217
Enhancer__chr2:53203251-53203327	13	82	115	0.7130435
Enhancer__chr2:53240850-53241038	21	76	115	0.6608695
Enhancer__chr2:53331505-53331666	13	74	115	0.6434783
Enhancer__chr2:53357480-53357870	14	52	115	0.4521739
Enhancer__chr2:53366403-53366414	10	75	115	0.6521739
Enhancer__chr2:53502591-53502613	13	66	115	0.5739130
protein_coding__p1@CHAC2__chr2:53994927..53994979,+	10	51	115	0.4434783
protein_coding__p1@ERLEC1__chr2:54014168..54014220,+	31	86	115	0.7478261
protein_coding__p1@GPR75,p3@ASB3,p3@GPR75-ASB3__chr2:54087066..54087151,-	72	85	115	0.7391304
protein_coding__p1@GPR75,p3@ASB3,p3@GPR75-ASB3__chr2:54087066..54087151,-	72	85	115	0.7391304
protein_coding__p1@GPR75,p3@ASB3,p3@GPR75-ASB3__chr2:54087066..54087151,-	72	85	115	0.7391304
protein_coding__p3@PSME4__chr2:54197915..54197943,-	126	90	115	0.7826087
protein_coding__p1@TSPYL6__chr2:54483352..54483376,-	27	85	115	0.7391304
protein_coding__NA__chr2:54557105..54557125,+	21	39	115	0.3391304
Enhancer__chr2:54643124-54643489	9	85	115	0.7391304
Enhancer__chr2:54647230-54647455	12	54	115	0.4695652
protein_coding__p2@SPTBN1__chr2:54683419..54683442,+	44	103	115	0.8956522
Enhancer__chr2:54900806-54901065	32	74	115	0.6434783
protein_coding__p3@EML6__chr2:54950678..54950714,+	24	73	115	0.6347826
protein_coding__NA__chr2:55339731..55339773,-	16	75	115	0.6521739
Enhancer__chr2:55345905-55346166	51	64	115	0.5565217
Enhancer__chr2:55346891-55347057	96	85	115	0.7391304
Enhancer__chr2:55347806-55348001	81	54	115	0.4695652
Enhancer__chr2:55349627-55349798	7	36	115	0.3130435
Enhancer__chr2:55360588-55360689	6	26	115	0.2260870
Enhancer__chr2:55360803-55361407	64	99	115	0.8608696
Enhancer__chr2:55364137-55364395	56	53	115	0.4608696
Enhancer__chr2:55364745-55365096	58	63	115	0.5478261
Enhancer__chr2:55378440-55378607	8	33	115	0.2869565
Enhancer__chr2:55379709-55379882	21	71	115	0.6173913
Enhancer__chr2:55388870-55389267	9	56	115	0.4869565
Enhancer__chr2:55392815-55393012	8	42	115	0.3652174
protein_coding__NA__chr2:55459125..55459154,+	22	43	115	0.3739130
protein_coding__NA__chr2:55459723..55459756,-	60	76	115	0.6608695
protein_coding__p1@MTIF2__chr2:55496344..55496391,-	35	92	115	0.8000000
protein_coding__p1@CCDC88A__chr2:55646957..55647027,-	21	56	115	0.4869565
Enhancer__chr2:55687761-55687975	32	74	115	0.6434783
protein_coding__p2@CCDC104__chr2:55746722..55746739,+	28	65	115	0.5652174
div_lnc__p@chr2:55845029..55845079,+__chr2:55845029..55845079,+	32	94	115	0.8173913
div_pc__p3@SMEK2__chr2:55845978..55846041,-	33	71	115	0.6173913
protein_coding__p1@PNPT1__chr2:55920952..55920993,-	31	87	115	0.7565218
Enhancer__chr2:55988532-55988977	15	42	115	0.3652174
Enhancer__chr2:56066410-56066608	13	63	115	0.5478261
Enhancer__chr2:56070301-56070618	61	79	115	0.6869565
Enhancer__chr2:56083172-56083316	5	30	115	0.2608696
Enhancer__chr2:56089907-56090266	9	58	115	0.5043478
protein_coding__NA__chr2:56151517..56151518,-	13	53	115	0.4608696
intergenic__p1@uc002rzk.2__chr2:56179262..56179285,+	12	56	115	0.4869565
Enhancer__chr2:56192985-56193413	21	81	115	0.7043478
Enhancer__chr2:56239449-56239594	4	32	115	0.2782609
intergenic__p1@ENST00000446139__chr2:56274469..56274474,-	7	48	115	0.4173913
Enhancer__chr2:56267618-56267636	59	106	115	0.9217391
Enhancer__chr2:56276359-56276680	14	54	115	0.4695652
Enhancer__chr2:56298220-56298424	19	69	115	0.6000000
Enhancer__chr2:56333279-56333321	15	79	115	0.6869565
Enhancer__chr2:56344982-56345239	16	60	115	0.5217391
protein_coding__p1@CCDC85A__chr2:56411131..56411187,+	17	44	115	0.3826087
antisense__p1@ENST00000432793,p1@uc010fca.1__chr2:56412902..56412919,-	6	37	115	0.3217391
Enhancer__chr2:56682750-56682916	13	58	115	0.5043478
Enhancer__chr2:56968776-56968885	50	91	115	0.7913043
Enhancer__chr2:57034024-57034047	24	94	115	0.8173913
Enhancer__chr2:57400650-57400670	10	73	115	0.6347826
Enhancer__chr2:57579954-57580103	5	55	115	0.4782609
Enhancer__chr2:57600725-57600909	21	57	115	0.4956522
Enhancer__chr2:57623387-57623716	31	67	115	0.5826087
Enhancer__chr2:57657043-57657316	14	54	115	0.4695652
Enhancer__chr2:57660599-57660912	64	67	115	0.5826087
Enhancer__chr2:57661645-57661879	58	96	115	0.8347826
Enhancer__chr2:57671152-57671788	7	44	115	0.3826087
Enhancer__chr2:57707334-57707464	4	38	115	0.3304348
Enhancer__chr2:57717910-57718134	10	55	115	0.4782609
Enhancer__chr2:57805621-57805995	11	53	115	0.4608696
Enhancer__chr2:57846266-57846542	8	72	115	0.6260870
Enhancer__chr2:57861899-57862248	19	46	115	0.4000000
Enhancer__chr2:57947710-57947899	12	72	115	0.6260870
Enhancer__chr2:58002154-58002414	4	19	115	0.1652174
Enhancer__chr2:58049396-58049664	12	64	115	0.5565217
Enhancer__chr2:58105448-58105884	24	69	115	0.6000000
Enhancer__chr2:58117718-58117918	16	60	115	0.5217391
Enhancer__chr2:58119993-58120210	34	68	115	0.5913044
Enhancer__chr2:58121629-58121888	20	54	115	0.4695652
protein_coding__p4@VRK2__chr2:58134756..58134808,+	12	67	115	0.5826087
div_pc__p1@FANCL__chr2:58468447..58468517,-	26	68	115	0.5913044
div_lnc__NA__chr2:58468558..58468571,+	46	87	115	0.7565218
intergenic__NA__chr2:58654904..58654933,+	26	65	115	0.5652174
Enhancer__chr2:58707948-58708183	16	70	115	0.6086956
Enhancer__chr2:58726353-58726421	28	63	115	0.5478261
Enhancer__chr2:58767946-58768124	5	47	115	0.4086956
Enhancer__chr2:58938057-58938367	22	45	115	0.3913043
Enhancer__chr2:58985129-58985505	22	86	115	0.7478261
Enhancer__chr2:59385638-59385932	11	64	115	0.5565217
Enhancer__chr2:59463950-59464234	26	58	115	0.5043478
Enhancer__chr2:59512875-59513264	5	38	115	0.3304348
Enhancer__chr2:59662882-59663257	28	70	115	0.6086956
Enhancer__chr2:59795595-59796016	16	61	115	0.5304348
Enhancer__chr2:59798198-59798654	6	54	115	0.4695652
intergenic__NA__chr2:59960528..59960559,-	21	81	115	0.7043478
Enhancer__chr2:59955397-59955917	21	73	115	0.6347826
Enhancer__chr2:59983827-59983888	16	50	115	0.4347826
Enhancer__chr2:60006780-60007077	7	58	115	0.5043478
Enhancer__chr2:60097696-60097843	18	82	115	0.7130435
Enhancer__chr2:60133192-60133207	8	69	115	0.6000000
Enhancer__chr2:60153513-60153663	19	81	115	0.7043478
Enhancer__chr2:60165399-60165612	12	67	115	0.5826087
Enhancer__chr2:60228228-60228402	8	38	115	0.3304348
intergenic__p@chr2:60327331..60327368,-__chr2:60327331..60327368,-	80	80	115	0.6956522
Enhancer__chr2:60327078-60327537	78	70	115	0.6086956
Enhancer__chr2:60332142-60332520	30	55	115	0.4782609
Enhancer__chr2:60333178-60333514	122	43	115	0.3739130
Enhancer__chr2:60475103-60475115	16	80	115	0.6956522
intergenic__p1@ENST00000457668__chr2:60580001..60580044,-	11	23	115	0.2000000
intergenic__NA__chr2:60618481..60618504,-	20	58	115	0.5043478
Enhancer__chr2:60643557-60643999	15	87	115	0.7565218
Enhancer__chr2:60661623-60661756	7	69	115	0.6000000
Enhancer__chr2:60673903-60674102	24	65	115	0.5652174
antisense__NA__chr2:60722430..60722432,+	34	66	115	0.5739130
protein_coding__p1@BCL11A__chr2:60780753..60780800,-	12	52	115	0.4521739
Enhancer__chr2:60784320-60784652	27	75	115	0.6521739
Enhancer__chr2:60794938-60795150	56	50	115	0.4347826
Enhancer__chr2:60795566-60795727	22	50	115	0.4347826
Enhancer__chr2:60889987-60890156	18	75	115	0.6521739
Enhancer__chr2:60937962-60938223	13	54	115	0.4695652
Enhancer__chr2:60962204-60962802	11	64	115	0.5565217
protein_coding__p1@PAPOLG__chr2:60983361..60983418,+	34	75	115	0.6521739
Enhancer__chr2:61034167-61034304	34	95	115	0.8260869
Enhancer__chr2:61042064-61042390	8	40	115	0.3478261
Enhancer__chr2:61046625-61046961	26	77	115	0.6695652
Enhancer__chr2:61061403-61061827	25	58	115	0.5043478
Enhancer__chr2:61066660-61066914	21	58	115	0.5043478
Enhancer__chr2:61080674-61081167	17	70	115	0.6086956
Enhancer__chr2:61095090-61095322	21	50	115	0.4347826
div_lnc__p1@FLJ16341__chr2:61108512..61108536,-	102	98	115	0.8521739
div_pc__p2@REL__chr2:61108650..61108687,+	86	77	115	0.6695652
Enhancer__chr2:61165363-61165465	46	46	115	0.4000000
protein_coding__NA__chr2:61244410..61244435,+	16	70	115	0.6086956
protein_coding__p3@PUS10__chr2:61245363..61245404,-	35	71	115	0.6173913
protein_coding__p3@KIAA1841__chr2:61292999..61293018,+	33	78	115	0.6782609
div_lnc__p1@LOC339803__chr2:61372039..61372113,-	44	76	115	0.6608695
div_pc__p1@C2orf74,p1@KIAA1841__chr2:61372226..61372273,+	22	67	115	0.5826087
antisense__p@chr2:61389210..61389234,-__chr2:61389210..61389234,-	16	38	115	0.3304348
protein_coding__p1@AHSA2__chr2:61404545..61404621,+	69	88	115	0.7652174
div_pc__p3@USP34__chr2:61697862..61697919,-	182	99	115	0.8608696
div_lnc__p@chr2:61698434..61698490,+__chr2:61698434..61698490,+	149	101	115	0.8782609
Enhancer__chr2:61698926-61699282	81	26	115	0.2260870
protein_coding__p4@XPO1__chr2:61765732..61765758,-	15	34	115	0.2956522
Enhancer__chr2:61898281-61898531	22	73	115	0.6347826
Enhancer__chr2:61916176-61916324	36	64	115	0.5565217
Enhancer__chr2:61916853-61916988	66	83	115	0.7217391
Enhancer__chr2:61917397-61917646	20	55	115	0.4782609
Enhancer__chr2:61921641-61922071	64	104	115	0.9043478
Enhancer__chr2:61935190-61935438	35	51	115	0.4434783
Enhancer__chr2:61990946-61991094	42	76	115	0.6608695
Enhancer__chr2:61991278-61991660	34	64	115	0.5565217
protein_coding__p1@FAM161A__chr2:62081148..62081204,-	31	93	115	0.8086957
antisense__NA__chr2:62095564..62095589,+	13	63	115	0.5478261
protein_coding__p1@CCT4__chr2:62115725..62115799,-	52	77	115	0.6695652
protein_coding__NA__chr2:62115853..62115867,+	50	67	115	0.5826087
Enhancer__chr2:62386116-62386510	9	50	115	0.4347826
protein_coding__p1@B3GNT2__chr2:62423242..62423288,+	50	73	115	0.6347826
Enhancer__chr2:62492233-62492490	17	58	115	0.5043478
Enhancer__chr2:62494943-62495132	17	29	115	0.2521739
Enhancer__chr2:62519354-62519381	7	47	115	0.4086956
Enhancer__chr2:62531997-62532204	38	73	115	0.6347826
Enhancer__chr2:62534127-62534336	10	71	115	0.6173913
Enhancer__chr2:62536871-62537441	44	105	115	0.9130435
Enhancer__chr2:62633788-62634253	13	65	115	0.5652174
Enhancer__chr2:62689007-62689250	20	70	115	0.6086956
Enhancer__chr2:62693263-62693492	29	80	115	0.6956522
Enhancer__chr2:62703316-62703520	4	38	115	0.3304348
protein_coding__NA__chr2:62733674..62733701,-	15	58	115	0.5043478
Enhancer__chr2:62753696-62753810	14	76	115	0.6608695
Enhancer__chr2:62803591-62803729	16	63	115	0.5478261
Enhancer__chr2:62805190-62805410	42	72	115	0.6260870
Enhancer__chr2:62806044-62806443	41	35	115	0.3043478
intergenic__p4@ENST00000444672__chr2:62889764..62889792,-	24	66	115	0.5739130
Enhancer__chr2:62883210-62883234	8	25	115	0.2173913
protein_coding__p5@EHBP1__chr2:62901007..62901019,+	18	72	115	0.6260870
intergenic__NA__chr2:63275675..63275695,-	58	75	115	0.6521739
protein_coding__p4@OTX1__chr2:63276863..63276879,+	30	69	115	0.6000000
Enhancer__chr2:63287182-63287416	7	67	115	0.5826087
protein_coding__p3@WDPCP__chr2:64054949..64054963,-	40	111	115	0.9652174
protein_coding__p4@UGP2__chr2:64068078..64068114,+	19	87	115	0.7565218
protein_coding__NA__chr2:64246140..64246179,-	29	82	115	0.7130435
Enhancer__chr2:64291243-64291430	16	67	115	0.5826087
intergenic__NA__chr2:64315538..64315552,-	18	39	115	0.3391304
antisense__p1@ENST00000438115__chr2:64370395..64370418,+	14	59	115	0.5130435
protein_coding__p1@PELI1__chr2:64371546..64371560,-	41	64	115	0.5565217
Enhancer__chr2:64413957-64414383	6	55	115	0.4782609
Enhancer__chr2:64420784-64420892	16	43	115	0.3739130
intergenic__NA__chr2:64431626..64431632,-	33	73	115	0.6347826
Enhancer__chr2:64438053-64438269	42	62	115	0.5391304
Enhancer__chr2:64439546-64439941	64	93	115	0.8086957
Enhancer__chr2:64440103-64440511	30	65	115	0.5652174
Enhancer__chr2:64443457-64443626	4	41	115	0.3565217
Enhancer__chr2:64446399-64446520	12	45	115	0.3913043
Enhancer__chr2:64447427-64447722	15	76	115	0.6608695
Enhancer__chr2:64450212-64450525	10	46	115	0.4000000
Enhancer__chr2:64470456-64470562	4	13	115	0.1130435
Enhancer__chr2:64471149-64471511	66	84	115	0.7304348
Enhancer__chr2:64487793-64488354	19	81	115	0.7043478
Enhancer__chr2:64490373-64490733	18	53	115	0.4608696
Enhancer__chr2:64500610-64500974	36	64	115	0.5565217
Enhancer__chr2:64502636-64502919	54	58	115	0.5043478
Enhancer__chr2:64504356-64504878	15	47	115	0.4086956
Enhancer__chr2:64540204-64540217	4	34	115	0.2956522
Enhancer__chr2:64545580-64545811	20	98	115	0.8521739
Enhancer__chr2:64552666-64552842	36	54	115	0.4695652
intergenic__NA__chr2:64559911..64559914,-	20	52	115	0.4521739
intergenic__p2@ENST00000424119__chr2:64568801..64568814,-	11	49	115	0.4260870
Enhancer__chr2:64553267-64553509	30	52	115	0.4521739
Enhancer__chr2:64554641-64555010	39	94	115	0.8173913
Enhancer__chr2:64587056-64587400	49	66	115	0.5739130
Enhancer__chr2:64618667-64618950	9	45	115	0.3913043
Enhancer__chr2:64620642-64621030	14	64	115	0.5565217
div_lnc__NA__chr2:64681053..64681084,-	72	85	115	0.7391304
div_pc__p9@LGALSL__chr2:64681142..64681165,+	86	78	115	0.6782609
intergenic__NA__chr2:64713396..64713404,+	28	72	115	0.6260870
Enhancer__chr2:64732462-64732787	8	54	115	0.4695652
div_lnc__p2@BC035180__chr2:64751253..64751278,-	22	70	115	0.6086956
div_pc__p1@AFTPH__chr2:64751475..64751556,+	108	92	115	0.8000000
Enhancer__chr2:64821728-64822106	21	72	115	0.6260870
intergenic__NA__chr2:64833883..64833888,+	34	84	115	0.7304348
Enhancer__chr2:64836549-64836646	43	102	115	0.8869565
Enhancer__chr2:64844748-64845048	49	93	115	0.8086957
antisense__NA__chr2:64871628..64871647,+	25	52	115	0.4521739
protein_coding__p3@AK124032__chr2:64978145..64978165,-	16	48	115	0.4173913
Enhancer__chr2:64994307-64994465	75	52	115	0.4521739
Enhancer__chr2:64994926-64995226	66	91	115	0.7913043
Enhancer__chr2:64995321-64996019	52	84	115	0.7304348
Enhancer__chr2:64998040-64998317	17	59	115	0.5130435
Enhancer__chr2:65041918-65042029	13	65	115	0.5652174
Enhancer__chr2:65047032-65047202	17	38	115	0.3304348
Enhancer__chr2:65058327-65058875	57	79	115	0.6869565
Enhancer__chr2:65065938-65066285	90	89	115	0.7739130
Enhancer__chr2:65067098-65067261	16	65	115	0.5652174
intergenic__p1@ENST00000445865,p1@uc002sdf.1__chr2:65090754..65090770,-	27	71	115	0.6173913
Enhancer__chr2:65081925-65082185	27	69	115	0.6000000
Enhancer__chr2:65085914-65086269	72	73	115	0.6347826
Enhancer__chr2:65086460-65086681	114	81	115	0.7043478
Enhancer__chr2:65086968-65087262	79	97	115	0.8434783
Enhancer__chr2:65089781-65090129	48	81	115	0.7043478
Enhancer__chr2:65093958-65094266	61	76	115	0.6608695
Enhancer__chr2:65146455-65146831	10	52	115	0.4521739
Enhancer__chr2:65151416-65151594	21	69	115	0.6000000
Enhancer__chr2:65157415-65157639	5	44	115	0.3826087
Enhancer__chr2:65161716-65161871	14	35	115	0.3043478
Enhancer__chr2:65164955-65165343	38	86	115	0.7478261
Enhancer__chr2:65166338-65166539	18	83	115	0.7217391
Enhancer__chr2:65173308-65173867	56	98	115	0.8521739
protein_coding__p2@SLC1A4__chr2:65215604..65215625,+	38	78	115	0.6782609
Enhancer__chr2:65212867-65212968	13	78	115	0.6782609
protein_coding__p1@CEP68__chr2:65283529..65283591,+	18	60	115	0.5217391
protein_coding__p1@RAB1A__chr2:65357225..65357267,-	20	67	115	0.5826087
Enhancer__chr2:65430351-65430659	7	51	115	0.4434783
Enhancer__chr2:65440417-65440444	38	84	115	0.7304348
protein_coding__p3@ACTR2__chr2:65454863..65454889,+	31	54	115	0.4695652
protein_coding__p2@SPRED2__chr2:65659725..65659739,-	32	74	115	0.6434783
intergenic__p1@uc010fcy.1__chr2:65663812..65663826,+	21	48	115	0.4173913
intergenic__NA__chr2:65683636..65683663,-	17	65	115	0.5652174
Enhancer__chr2:65716936-65717140	33	89	115	0.7739130
Enhancer__chr2:65782552-65782570	12	76	115	0.6608695
Enhancer__chr2:65804222-65804385	19	83	115	0.7217391
Enhancer__chr2:65849750-65849939	7	55	115	0.4782609
intergenic__NA__chr2:65958803..65958812,+	37	85	115	0.7391304
Enhancer__chr2:66010221-66010329	23	69	115	0.6000000
Enhancer__chr2:66054995-66055115	7	19	115	0.1652174
Enhancer__chr2:66099770-66100161	18	71	115	0.6173913
Enhancer__chr2:66306594-66306908	11	48	115	0.4173913
Enhancer__chr2:66385770-66386089	9	40	115	0.3478261
Enhancer__chr2:66387873-66388127	10	68	115	0.5913044
intergenic__NA__chr2:66463369..66463373,-	24	57	115	0.4956522
intergenic__NA__chr2:66610364..66610365,+	25	61	115	0.5304348
Enhancer__chr2:66616837-66617254	20	75	115	0.6521739
