unique_id	wt_id	SNP	rna_3_wt_med	rna_4_wt_med	rna_5_wt_med	rna_6_wt_med	rna_7_wt_med	rna_8_wt_med	rna_9_wt_med	rna_10_wt_med	rna_11_wt_med	rna_12_wt_med	rna_13_wt_med	rna_14_wt_med	combined_wt_med	rna_3_snp_med	rna_4_snp_med	rna_5_snp_med	rna_6_snp_med	rna_7_snp_med	rna_8_snp_med	rna_9_snp_med	rna_10_snp_med	rna_11_snp_med	rna_12_snp_med	rna_13_snp_med	rna_14_snp_med	combined_snp_med	rna_3_l2fc	rna_4_l2fc	rna_5_l2fc	rna_6_l2fc	rna_7_l2fc	rna_8_l2fc	rna_9_l2fc	rna_10_l2fc	rna_11_l2fc	rna_12_l2fc	rna_13_l2fc	rna_14_l2fc	combined_l2fc	rna_3_pval	rna_4_pval	rna_5_pval	rna_6_pval	rna_7_pval	rna_8_pval	rna_9_pval	rna_10_pval	rna_11_pval	rna_12_pval	rna_13_pval	rna_14_pval	combined_pval	rna_3_padj	rna_4_padj	rna_5_padj	rna_6_padj	rna_7_padj	rna_8_padj	rna_9_padj	rna_10_padj	rna_11_padj	rna_12_padj	rna_13_padj	rna_14_padj	combined_padj	rna_3_sig	rna_4_sig	rna_5_sig	rna_6_sig	rna_7_sig	rna_8_sig	rna_9_sig	rna_10_sig	rna_11_sig	rna_12_sig	rna_13_sig	rna_14_sig	combined_sig	downsamp_sig
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr2:113840934..113841048,-__2249.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr2:113840934..113841048,-__2249.1.0.0	rs75151153	-1.1117854904450066	-0.6556885705619409	-0.7626323639663506	-0.8259548211875408	-0.7842114343375863	-0.7071147994426624	-0.9672890779969587	-0.7440102870998617	-0.7915009982264762	-0.9035228400743762	-0.6890367648746578	-0.6777883862339191	-0.8017113195372781	-1.0439962475469016	-1.0825227154473385	-0.9144566500678393	-0.8385904682693165	-0.945138319161126	-0.8844401412505409	-0.9604153866263586	-0.8949462985364116	-0.8218144678003901	-0.8972230838709978	-0.9648955178612266	-0.8247540834586664	-0.922766114991426	0.06778924289810506	-0.4268341448853976	-0.15182428610148868	-0.01263564708177567	-0.16092688482353967	-0.1773253418078785	0.006873691370600121	-0.1509360114365499	-0.030313469573913898	0.006299756203378415	-0.2758587529865688	-0.14696569722474728	-0.12105479545414803	NA__no_active_tile	NA__no_active_tile	0.188220673538	0.527990680582	0.226876581559	0.60051573606	NA__no_active_tile	NA__no_active_tile	0.554657938956	0.88258056334	NA__no_active_tile	0.591208103411	0.537240525233	NA__no_active_tile	NA__no_active_tile	1	1	1	1	NA__no_active_tile	NA__no_active_tile	1	1	NA__no_active_tile	1	1	NA__too_many_rep_NAs	NA__too_many_rep_NAs	not sig	not sig	not sig	not sig	NA__too_many_rep_NAs	NA__too_many_rep_NAs	not sig	not sig	NA__too_many_rep_NAs	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr2:113840934..113841048,-__2249.1.2.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr2:113840934..113841048,-__2249.1.0.0	rs6734238	-1.1117854904450066	-0.6556885705619409	-0.7626323639663506	-0.8259548211875408	-0.7842114343375863	-0.7071147994426624	-0.9672890779969587	-0.7440102870998617	-0.7915009982264762	-0.9035228400743762	-0.6890367648746578	-0.6777883862339191	-0.8017113195372781	-0.9655681517921786	-0.8159069748755258	-0.8219960913046286	-0.8783006665480193	-0.9775517024814556	-0.8229734420424147	-0.5818572722061435	-0.7951372954824611	-0.8342001095035911	-0.9985519357763694	-0.7714928696191047	-0.7989560988215212	-0.8385410508711179	0.14621733865282804	-0.16021840431358492	-0.059363727338277994	-0.05234584536047848	-0.1933402681438693	-0.11585864259975232	0.38543180579081526	-0.051127008382599426	-0.0426991112771149	-0.09502909570199314	-0.08245610474444687	-0.12116771258760206	-0.036829731333839676	NA__no_active_tile	NA__no_active_tile	0.914457985151	0.935789553219	0.420456664513	0.935789553219	0.129198935732	NA__no_active_tile	0.914457985151	0.444064484515	0.677233097055	0.809021331888	0.96996554558	NA__no_active_tile	NA__no_active_tile	1	1	1	1	1	NA__no_active_tile	1	1	1	1	1	NA__too_many_rep_NAs	NA__too_many_rep_NAs	not sig	not sig	not sig	not sig	not sig	NA__too_many_rep_NAs	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr2:113840934..113841048,-__2249.1.2.1	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr2:113840934..113841048,-__2249.1.0.0	rs113990868,rs75151153,rs6734238	-1.1117854904450066	-0.6556885705619409	-0.7626323639663506	-0.8259548211875408	-0.7842114343375863	-0.7071147994426624	-0.9672890779969587	-0.7440102870998617	-0.7915009982264762	-0.9035228400743762	-0.6890367648746578	-0.6777883862339191	-0.8017113195372781	-0.4780564156021009	-0.5143145847845721	-0.4884719926153377	-0.5143485207339054	-0.403375237440617	-0.3814412950181518	-0.4690036306747727	-0.3757864504468167	-0.4466962714793262	-0.38112509449947846	-0.3864581534991933	-0.19901361133110973	-0.41984093817711515	0.6337290748429057	0.1413739857773687	0.2741603713510129	0.31160630045363547	0.38083619689696935	0.3256735044245106	0.49828544732218605	0.36822383665304503	0.34480472674715	0.5223977455748978	0.3025786113754645	0.4787747749028094	0.38187038136016294	0.00275115621019	0.265084565602	0.175053819161	0.0906800339379	0.0194743211566	0.0276615481105	0.0134887989876	0.0719809426143	0.0515422504639	0.00423662678721	0.0162407194134	0.000956291509096	2.17772460058e-11	0.533724304777	1	1	1	1	1	1	1	1	0.88121837174	1	0.196996050874	4.94343484332e-09	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	sig	not sig
WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr2:241796855..241796969,-__2250.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr2:241796855..241796969,-__2250.1.0.0	rs35918150	-0.5411254479258459	-0.9666045045917394	-0.5737735100748051	-0.6267739689387328	-0.6557805032258677	-1.054824052601478	-0.7424583693028319	-0.7274061180534033	-0.6603453756968456	-0.9980655703607619	-1.1991649093597183	-0.7215151701377114	-0.7889864583558118	-0.6676759757705995	-0.8935749042754142	-0.6014544148232701	-0.8659587324809219	-0.9371277348585587	-0.8960092853221717	-0.6381732760155376	-0.8430225252590806	-1.01378432121136	-1.024767095989627	-1.1268465824750828	-1.1731225062245176	-0.890126446225512	-0.1265505278447535	0.07302960031632522	-0.027680904748464963	-0.2391847635421891	-0.28134723163269104	0.15881476727930632	0.1042850932872943	-0.11561640720567734	-0.3534389455145144	-0.026701525628864964	0.07231832688463546	-0.45160733608680625	-0.10113998786970002	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__not_enough_barcodes	NA__no_active_tile	NA__no_active_tile	0.510582765025	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	0.510582765025	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__not_enough_barcodes	NA__no_active_tile	NA__no_active_tile	1	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	1	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	not sig	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	not sig	not sig
WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr2:241796855..241796969,-__2250.1.2.0	WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr2:241796855..241796969,-__2250.1.0.0	rs4401206	-0.5411254479258459	-0.9666045045917394	-0.5737735100748051	-0.6267739689387328	-0.6557805032258677	-1.054824052601478	-0.7424583693028319	-0.7274061180534033	-0.6603453756968456	-0.9980655703607619	-1.1991649093597183	-0.7215151701377114	-0.7889864583558118	-0.2202181927633588	-0.07379173848197497	-0.7098934151082446	-0.4444546072887914	-0.7231839753539723	-0.5250850966161016	-0.5179774872026851	-0.6660428205966589	-0.4727463105441708	-0.4832737100779279	-0.3679185813831849	-0.4029453719249637	-0.4672942756118362	0.32090725516248714	0.8928127661097645	-0.1361199050334394	0.18231936164994145	-0.0674034721281046	0.5297389559853765	0.22448088210014683	0.0613632974567444	0.18759906515267477	0.5147918602828341	0.8312463279765334	0.31856979821274767	0.32169218274397554	0.393862283952	0.242741268695	NA__no_active_tile	NA__not_enough_barcodes	0.364754193662	0.554657938956	0.692027146526	NA__no_active_tile	NA__no_active_tile	0.657696241675	0.248198866138	NA__no_active_tile	0.360126327094	1	1	NA__no_active_tile	NA__not_enough_barcodes	1	1	1	NA__no_active_tile	NA__no_active_tile	1	1	NA__no_active_tile	1	not sig	not sig	NA__too_many_rep_NAs	NA__too_many_rep_NAs	not sig	not sig	not sig	NA__too_many_rep_NAs	NA__too_many_rep_NAs	not sig	not sig	NA__too_many_rep_NAs	not sig	not sig
WILDTYPE_SNP_PLUS_HAPLO__Enhancer.flip.sense__chr2:241796855..241796969,-__2250.1.2.1	WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr2:241796855..241796969,-__2250.1.0.0	rs35918150,rs4401206	-0.5411254479258459	-0.9666045045917394	-0.5737735100748051	-0.6267739689387328	-0.6557805032258677	-1.054824052601478	-0.7424583693028319	-0.7274061180534033	-0.6603453756968456	-0.9980655703607619	-1.1991649093597183	-0.7215151701377114	-0.7889864583558118	-0.7998231389309464	-0.444180054002527	-0.4652483539459262	-0.622698741964311	-0.8085241743276226	-0.34703173996676734	-0.9574399356099996	-0.7155303710638989	-0.9520254890528316	-0.6099427531385045	-0.36030480520135183	-0.6465199932990621	-0.6441057958753125	-0.2586976910051004	0.5224244505892124	0.10852515612887897	0.004075226974421864	-0.1527436711017549	0.7077923126347108	-0.2149815663071677	0.011875746989504332	-0.291680113355986	0.3881228172222574	0.8388601041583665	0.07499517683864931	0.14488066248049938	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__not_enough_barcodes	NA__no_active_tile	NA__no_active_tile	0.197395731844	NA__no_active_tile	NA__not_enough_barcodes	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	0.197395731844	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__not_enough_barcodes	NA__no_active_tile	NA__no_active_tile	1	NA__no_active_tile	NA__not_enough_barcodes	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	1	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	not sig	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	not sig	not sig
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr20:25218583..25218697,-__2252.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25218583..25218697,-__2252.1.0.0	rs6132819	2.3040116964156603	2.597498523293339	2.0452400760768987	1.9359787032005913	2.2133881857811772	2.250316708932938	1.757368462163282	1.8521621144230334	2.154461728530609	2.3266451427365955	2.3090527110539387	2.271476606505641	2.1681333882594758	2.5717484303120406	2.7099478272016704	2.21787869908496	2.11383054198099	2.2896028015033574	2.3012267557511255	1.9373819439446174	2.2107324439844414	2.3087544341685833	2.4189012004156485	2.4502720842085557	2.4094632935657714	2.3283117046768136	0.2677367338963803	0.11244930390833119	0.1726386230080612	0.17785183878039867	0.07621461572218013	0.05091004681818756	0.18001348178133547	0.358570329561408	0.15429270563797415	0.09225605767905298	0.14121937315461697	0.1379866870601303	0.16017831641733807	0.248198866138	0.545696106059	0.333666485083	0.242741268695	0.382791178922	0.657696241675	0.340423946445	0.232080506959	0.476688253492	0.527990680582	0.501992688725	0.288805731951	0.172731831965	1	1	1	1	1	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr20:25218583..25218697,-__2252.1.2.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25218583..25218697,-__2252.1.0.0	rs115761750	2.3040116964156603	2.597498523293339	2.0452400760768987	1.9359787032005913	2.2133881857811772	2.250316708932938	1.757368462163282	1.8521621144230334	2.154461728530609	2.3266451427365955	2.3090527110539387	2.271476606505641	2.1681333882594758	1.807783307275996	1.9389735554429586	1.520487652136154	1.4663378614213842	1.6299750285637398	1.619677577655659	1.2007487272856268	1.3878181162345808	1.7049468107963461	1.7719389177444687	1.6756638943307223	1.7532332841062426	1.6231320610828233	-0.4962283891396644	-0.6585249678503806	-0.5247524239407446	-0.46964084177920706	-0.5834131572174375	-0.630639131277279	-0.5566197348776551	-0.4643439981884525	-0.449514917734263	-0.5547062249921269	-0.6333888167232165	-0.5182433223993985	-0.5450013271766522	4.73314572056e-05	7.89440729856e-05	0.00275115621019	0.00327633608155	1.84173011953e-05	5.66885732617e-06	2.34155615835e-05	3.97876883146e-05	7.89440729856e-05	1.6390141405e-06	1.06220766775e-05	7.46332826159e-05	7.50448645253e-41	0.0335106717016	0.0587343903013	1	1	0.0142181565228	0.00433100699719	0.0173041000102	0.0289256494047	0.0610237684179	0.00128662610029	0.00816837696496	0.0581393271578	6.28875964722e-38	sig	not sig	not sig	not sig	sig	sig	sig	sig	not sig	sig	sig	not sig	sig	sig
WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr20:25218583..25218697,-__2252.1.2.1	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25218583..25218697,-__2252.1.0.0	rs6132819,rs115761750	2.3040116964156603	2.597498523293339	2.0452400760768987	1.9359787032005913	2.2133881857811772	2.250316708932938	1.757368462163282	1.8521621144230334	2.154461728530609	2.3266451427365955	2.3090527110539387	2.271476606505641	2.1681333882594758	1.7987678723405525	2.089256045633573	1.5709690952706312	1.40306004789225	1.512434403707973	1.5704135115653572	0.9820300930109673	1.0162867597338554	1.491473244520051	1.5390720674868301	1.5597972912973008	1.6490419608272027	1.515216866107212	-0.5052438240751078	-0.508242477659766	-0.4742709808062675	-0.5329186553083414	-0.7009537820732041	-0.6799031973675806	-0.7753383691523146	-0.835875354689178	-0.6629884840105582	-0.7875730752497654	-0.7492554197566379	-0.6224346456784384	-0.6529165221522634	1.8732392437e-06	5.01342010717e-05	0.0010031111026	0.00287470049861	2.00209749007e-06	2.34778603013e-07	1.73367966396e-05	2.60794292158e-06	8.27992768152e-06	3.98069788177e-08	4.77393269186e-07	3.85703616239e-06	8.79200274523e-51	0.000363408413278	0.0101271086165	0.199619109418	0.543318394237	0.000410429985465	4.71904992056e-05	0.00346735932792	0.000508548869708	0.00170566510239	8.27985159409e-06	9.78656201831e-05	0.000794549449453	1.99578462317e-48	sig	sig	not sig	not sig	sig	sig	sig	sig	sig	sig	sig	sig	sig	sig
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr20:52268970..52269084,-__2253.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:52268970..52269084,-__2253.1.0.0	rs2041278	0.8041983415750544	1.0383079277487657	0.8987120965905608	0.6082681378724832	0.9974778238417822	0.9476854184671648	1.0778847658146071	1.039541540085585	1.1511180514794646	0.6458018610499332	0.9609962990041324	1.1136818659539205	0.9403061774569544	0.7755348323318872	1.3115449185598567	0.980497914801317	0.7189331812331023	0.8757095642598535	1.115356423016503	1.3048504565169792	1.1080520452785996	1.1529719099430138	1.0080998848879876	1.0456457977917064	0.98771332880731	1.0320758547856765	-0.028663509243167185	0.273236990811091	0.08178581821075614	0.11066504336061911	-0.12176825958192872	0.16767100454933814	0.22696569070237205	0.0685105051930146	0.0018538584635492406	0.36229802383805443	0.084649498787574	-0.1259685371466105	0.09176967732872184	0.510582765025	0.967868733231	0.819442862795	0.788281320858	0.326996172605	0.154655491485	0.85089220831	0.76769033028	0.747262025795	0.248198866138	0.967868733231	0.88258056334	0.977142184604	1	1	1	1	1	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr21:45616235..45616349,-__2254.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr21:45616235..45616349,-__2254.1.0.0	rs4317019	1.2885043735988535	1.5922491975262725	1.3748310400084418	1.1586527131735416	1.3101089123477558	1.3406319346814048	1.4631567066671383	1.4744347534184161	1.4674674064123616	1.432247341983993	1.5566005357141055	1.520514186456864	1.4149499251657625	1.2252161174728913	1.2880323794662598	0.7952962074441633	0.7265378409667469	0.941214939523831	0.9415105257015861	1.0023516337439848	1.3412873126669336	1.0771874275923037	1.2771249322928375	1.3919323249721018	1.2439237362770594	1.1043012815100581	-0.06328825612596223	-0.30421681806001266	-0.5795348325642785	-0.4321148722067947	-0.3688939728239249	-0.39912140897981874	-0.4608050729231534	-0.13314744075148255	-0.39027997882005794	-0.15512240969115543	-0.16466821074200366	-0.27659045017980466	-0.3106486436557041	0.777966336216	0.657696241675	0.0741297894045	0.175053819161	0.0276615481105	0.21176555971	0.0741297894045	0.510582765025	0.202104162379	0.88258056334	0.788281320858	0.0932701621097	0.0558195780449	1	1	1	1	1	1	1	1	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr21:45616235..45616349,-__2254.1.2.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr21:45616235..45616349,-__2254.1.0.0	rs4456788	1.2885043735988535	1.5922491975262725	1.3748310400084418	1.1586527131735416	1.3101089123477558	1.3406319346814048	1.4631567066671383	1.4744347534184161	1.4674674064123616	1.432247341983993	1.5566005357141055	1.520514186456864	1.4149499251657625	0.4536496647898728	0.665087092360313	0.4783458304777231	0.4447342466554402	0.5419882823948028	0.720957049854032	0.8225494938117496	0.7598056688046212	0.6738965894923444	0.9553029857311266	0.8232774358851908	0.8267112460092737	0.6805254655222076	-0.8348547088089807	-0.9271621051659594	-0.8964852095307188	-0.7139184665181013	-0.768120629952953	-0.6196748848273729	-0.6406072128553887	-0.7146290846137949	-0.7935708169200172	-0.47694435625286635	-0.7333230998289147	-0.6938029404475904	-0.7344244596435548	0.000413457613232	0.000587432962331	0.00192430688789	0.00043495277549	3.97876883146e-05	0.00389134425826	0.000345733883015	5.66885732617e-06	6.29975961399e-05	0.00078853414695	0.000373410950373	2.44178879239e-06	2.44447360248e-34	0.292727990169	0.437050123974	1	0.320560195536	0.0307160953789	1	0.255497339548	0.00412125927612	0.0486971418162	0.618999305356	0.287153020837	0.00190215346927	2.04846887888e-31	not sig	not sig	not sig	not sig	sig	not sig	not sig	sig	sig	not sig	not sig	sig	sig	sig
WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr21:45616235..45616349,-__2254.1.2.1	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr21:45616235..45616349,-__2254.1.0.0	rs4317019,rs4456788	1.2885043735988535	1.5922491975262725	1.3748310400084418	1.1586527131735416	1.3101089123477558	1.3406319346814048	1.4631567066671383	1.4744347534184161	1.4674674064123616	1.432247341983993	1.5566005357141055	1.520514186456864	1.4149499251657625	0.690567154379822	0.94298729423018	0.6992072854911713	0.33667327627486615	0.5054264199810187	0.4957291872736317	0.5751182981686729	0.567796659751898	0.5412800512447999	0.5823785689370959	0.6810581826425931	0.6573945238915415	0.6063014085222743	-0.5979372192190315	-0.6492619032960925	-0.6756237545172705	-0.8219794368986755	-0.8046824923667372	-0.8449027474077732	-0.8880384084984654	-0.9066380936665182	-0.9261873551675617	-0.849868773046897	-0.8755423530715124	-0.8631196625653226	-0.8086485166434881	0.000827700533168	0.00167824394514	0.000222088887318	1.84173011953e-05	1.75892558936e-07	7.05457685779e-05	5.31875791367e-06	1.94976411988e-09	3.85703616239e-06	1.25214566711e-06	1.20184897547e-05	3.12503971844e-07	6.47614091645e-50	0.160573903435	0.339005276919	0.0441956885764	0.00348086992591	3.60579745818e-05	0.0141796994842	0.00106375158273	3.80204003377e-07	0.000794549449453	0.00026044629876	0.00246379039971	6.43758181999e-05	1.47008398803e-47	not sig	not sig	sig	sig	sig	sig	sig	sig	sig	sig	sig	sig	sig	sig
WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr22:41047707..41047821,-__2256.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr22:41047707..41047821,-__2256.1.0.0	rs7293100	-0.7397283398125691	-0.7997354771811421	-0.6293202632986665	-0.8111113332683576	-0.8059683661366335	-0.7970086466695592	-0.8161800931183255	-0.7664635319517384	-0.645286159484788	-0.5596525594533522	-0.8931290598886689	-0.6126585106894399	-0.7396868617461033	-0.655875214524861	-0.5900477032403524	-0.338162751986927	-0.7177016432423463	-0.469789580383003	-0.4859271844767923	-0.634214484853065	-0.8494974182380429	-0.7390694158883316	-0.7937728751154602	-0.546783176108209	-0.6186383377379007	-0.6199566488162743	0.08385312528770816	0.20968777394078975	0.2911575113117395	0.0934096900260113	0.33617878575363047	0.3110814621927669	0.18196560826526054	-0.08303388628630448	-0.09378325640354368	-0.234120315662108	0.34634588378045983	-0.005979827048460784	0.1197302129298291	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	0.119339994516	0.188220673538	0.282745459933	NA__no_active_tile	0.63839046467	0.978575937473	0.170821264488	0.861430881609	0.481568945763	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	1	1	1	NA__no_active_tile	1	1	1	1	1	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	not sig	not sig	not sig	NA__too_many_rep_NAs	not sig	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr22:41047707..41047821,-__2256.1.2.0	WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr22:41047707..41047821,-__2256.1.0.0	rs7284768	-0.7397283398125691	-0.7997354771811421	-0.6293202632986665	-0.8111113332683576	-0.8059683661366335	-0.7970086466695592	-0.8161800931183255	-0.7664635319517384	-0.645286159484788	-0.5596525594533522	-0.8931290598886689	-0.6126585106894399	-0.7396868617461033	-0.9077502889160302	-0.3852673814793952	-0.518276822214671	-0.5767336694805629	-0.5356845628738469	-0.3825606879059253	-0.6245109823583315	-0.31729389228393123	-0.4513299332894616	-0.5764521412253046	-0.6492798024547576	-0.6045280164684166	-0.5441390150792196	-0.16802194910346102	0.4144680957017469	0.11104344108399555	0.23437766378779468	0.27028380326278656	0.4144479587636339	0.19166911075999404	0.4491696396678072	0.19395622619532638	-0.0167995817719524	0.24384925743391128	0.008130494221023299	0.19554784666688388	NA__no_active_tile	0.104229562843	0.116187990183	0.476688253492	0.119339994516	0.0134887989876	0.162586850726	0.0103298859694	0.444064484515	0.935789553219	0.375508523987	0.609889042629	0.00891666640591	NA__no_active_tile	1	1	1	1	1	1	1	1	1	1	1	1	NA__too_many_rep_NAs	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig	not sig
