SNP	unique_id	HepG2_ref_activ	HepG2_alt_activ	HepG2_effect_size	HepG2_padj	HepG2_sig_status	HepG2_downsampled_sig_status	K562_ref_activ	K562_alt_activ	K562_effect_size	K562_padj	K562_sig_status
rs112360405,rs112687793,rs61877795	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr11:537447..537561,+__1466.1.3.1	1.0289077665910076	0.8822904206446472	-0.1466173459463603	1.0	not sig	not sig	0.6673753359388639	0.4734501423376721	-0.19392519360119181	1.0	not sig
rs113945170	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr11:57435223..57435337,+__1467.1.1.0	1.686516310071795	1.4664689757064604	-0.2200473343653344	0.04010729005658491	sig	not sig	1.9682034470558145	1.7824619278338192	-0.18574151922199517	1.0	not sig
rs11602109	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr11:57435223..57435337,+__1467.1.2.0	1.686516310071795	1.7133114394851614	0.026795129413366963	1.0	not sig	not sig	1.9682034470558145	1.85157940729477	-0.11662403976104442	1.0	not sig
rs113945170,rs11602109	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr11:57435223..57435337,+__1467.1.2.1	1.686516310071795	1.5545928888005038	-0.13192342127129109	1.0	not sig	not sig	1.9682034470558145	1.6966459491052852	-0.2715574979505292	1.0	not sig
rs174538	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr11:61560036..61560150,-__1468.1.1.0	2.9248648698044293	2.769657558145701	-0.1552073116587289	1.0	not sig	not sig	2.6127258401343036	2.50884799049324	-0.10387784964106328	1.0	not sig
rs73502133	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr11:62432704..62432818,+__1469.1.1.0	3.234029446380624	1.4021496866679908	-1.8318797597126333	4.2805269716666863e-44	sig	sig	3.893986726522378	2.147303708190372	-1.7466830183320057	2.528448747471722e-13	sig
rs73502133,rs4489748	WILDTYPE_SNP_PLUS_HAPLO__mrna.flip.sense__chr11:62432704..62432818,+__1469.1.1.1	3.234029446380624	1.5651341985353524	-1.668895247845272	4.742960081314694e-54	sig	sig	3.893986726522378	2.333265176081885	-1.5607215504404932	7.59642507644416e-19	sig
rs73487879	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr11:62649091..62649205,+__1470.1.1.0	3.460158154634017	3.539257878913675	0.07909972427965757	1.0	not sig	not sig	3.0897244117425604	3.081540677805565	-0.008183733936995508	1.0	not sig
rs1633462	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr11:64546206..64546320,-__1471.1.1.0	-0.23181685048670628	0.035295820409656904	0.2671126708963632	1.0	not sig	not sig	-0.03271610783089128	-0.049968585504791524	-0.017252477673900243	1.0	not sig
rs1633462	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr11:64546234..64546348,-__1472.1.1.0	1.3152193843034767	1.3590637003771742	0.0438443160736978	1.0	not sig	not sig	1.2270021138768823	0.8218367151968552	-0.4051653986800269	1.0	not sig
rs71462347	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr11:65308062..65308176,-__1473.1.1.0	-0.7735320504641855	-0.9270866509512984	-0.15355460048711297				-0.8695546486690892	-2.134766996364575	-1.265212347695486		
rs56343805	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr11:65405527..65405641,+__1474.1.1.0	0.7113280786403772	1.2058223198254117	0.4944942411850342				1.6098282558586323	2.4052375499499217	1.055508463611132		
rs2306363	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr11:65405527..65405641,+__1474.1.2.0	0.7113280786403772	0.05423960908897368	-0.6570884695514035				1.6098282558586323	-0.18970670176087306	-1.799534957619505		
rs56343805,rs2306363	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr11:65405527..65405641,+__1474.1.2.1	0.7113280786403772	0.4051738781617554	-0.30615420047862174				1.6098282558586323	2.327354399237177	0.7175261433785445		
rs658524	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr11:65647228..65647342,+__1475.1.1.0	-0.7859351706496712	-0.0295468585095895	0.7563883121400816	4.1007015441043405e-05	sig	not sig	-1.4617515709016142	-0.22131533328167474	1.2404362376199394		
rs41302417	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr11:65647228..65647342,+__1475.1.2.0	-0.7859351706496712	-0.8316484687286548	-0.04571329807898348	1.0	not sig	not sig	-1.4617515709016142	-0.5689689879751977	0.8927825829264167		
rs658524,rs41302417	WILDTYPE_SNP_PLUS_HAPLO__mrna.flip.sense__chr11:65647228..65647342,+__1475.1.2.1	-0.7859351706496712	0.35527317726096447	1.1412083479106356	1.897490456626347e-09	sig	not sig	-1.4617515709016142	-0.23369989308894534	1.2280516778126689		
rs71458309	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:110318198..110318312,-__1476.1.1.0	1.8370534971999595	0.28177852095235245	-1.6655838047576985				2.32476939493451	-0.25155866396915455	-2.840270295056278		
rs2290798	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:114404095..114404209,-__1477.1.1.0	4.016074588438877	4.036929235130958	0.020854646692081553	1.0	not sig	not sig	2.6897514901581614	2.8625081341268395	0.17275664396867796	1.0	not sig
rs114857206	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:114404095..114404209,-__1477.1.2.0	4.016074588438877	3.9838875113045567	-0.03218707713432034	1.0	not sig	not sig	2.6897514901581614	2.680989985816226	-0.008761504341935067	1.0	not sig
rs2290798,rs114857206,rs2290799	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr12:114404095..114404209,-__1477.1.2.1	4.016074588438877	4.002707540709079	-0.013367047729797465	1.0	not sig	not sig	2.6897514901581614	2.8394949587532325	0.1497434685950717	1.0	not sig
rs558753262	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:121454255..121454369,-__1478.1.1.0	3.952429444534019	3.8771136775588104	-0.07531576697520777	1.0	not sig	not sig	2.592039558408543	2.684688733181116	0.09264917477257295	1.0	not sig
rs2258287	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:121454255..121454369,-__1478.1.2.0	3.952429444534019	3.902649040790035	-0.04978040374398315	1.0	not sig	not sig	2.592039558408543	2.565205871092796	-0.02683368731574759	1.0	not sig
rs73214155	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:121454255..121454369,-__1478.1.3.0	3.952429444534019	4.0221683191453055	0.0697388746112867	1.0	not sig	not sig	2.592039558408543	2.829126583650626	0.23708702524208292	1.0	not sig
rs2258227,rs558753262,rs2258287,rs73214155	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr12:121454255..121454369,-__1478.1.3.1	3.952429444534019	3.938066522215188	-0.014362922318830074	1.0	not sig	not sig	2.592039558408543	2.7697029246174742	0.17766336620893147	1.0	not sig
rs561163813	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:124196820..124196934,+__1479.1.1.0	0.18666227362553375	-0.039209149265587113	-0.2258714228911208				0.6514605945535072	-0.23669186059788602	-1.3854558722342558		
rs71458814	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:124196820..124196934,+__1479.1.2.0	0.18666227362553375	-0.21397376851823924	-0.4006360421437729				0.6514605945535072	-0.2825563283881108	-0.2797021932857043		
rs561163813,rs71458814	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr12:124196820..124196934,+__1479.1.2.1	0.18666227362553375	2.0212199830926583	1.834557709467125				0.6514605945535072	2.224709343816455	1.573248749262948		
rs186216	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:29936810..29936924,-__1480.1.1.0	-0.0634680987147813	-0.20683178509453337	-0.14336368637975208				0.22512166473607229	2.3437136788974646	2.1185920141613925		
rs2651369	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:32552716..32552830,+__1481.1.1.0	1.0431428603216493	0.3615225328336537	-0.6816203274879955	1.1859114147388177e-23	sig	sig	-0.18250022842375058	-1.3296626403603546	-1.1471624119366042	1.0	not sig
rs7315028	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:38710496..38710610,+__1482.1.1.0	2.5780598346844283	2.331414781767731	-0.2466450529166976	1.0	not sig	not sig	1.743747972374905	1.682020646778568	-0.061727325596336646	1.0	not sig
rs12304754	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:38710496..38710610,+__1482.1.2.0	2.5780598346844283	2.151066105263023	-0.42699372942140573	5.0128115700661644e-23	sig	sig	1.743747972374905	0.8811839616154906	-0.8625640107594144	6.237232224562861e-10	sig
rs7296576	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:38710496..38710610,+__1482.1.3.0	2.5780598346844283	2.287169656246117	-0.29089017843831183	5.0218524250205124e-08	sig	not sig	1.743747972374905	1.1139741458785397	-0.629773826496365	0.00019079479838801444	sig
rs7315028,rs12304754,rs7296576	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr12:38710496..38710610,+__1482.1.3.1	2.5780598346844283	1.7299914786162294	-0.8480683560681994	5.41996902358361e-66	sig	sig	1.743747972374905	0.24439771302348778	-1.499350259351417	1.7012060417502898e-20	sig
rs2269935	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:48516393..48516507,+__1483.1.1.0	-1.6136982445193835	-1.5469071698853203	0.06679107463406316				-3.0888512669702317	-2.2546928357684863	0.834158431201745		
rs3108403	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr12:53574395..53574509,-__1484.1.1.0	3.5820156043624287	3.3478815545435343	-0.23413404981889444	1.0	not sig	not sig	3.000090413099592	2.849239282388441	-0.1508511307111512	1.0	not sig
rs3108403	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr12:53574426..53574540,+__1485.1.1.0	1.5149249386535517	1.604543323185825	0.08961838453227329	1.0	not sig	not sig	1.2080008867933194	1.3765845550558335	0.1685836682625143	1.0	not sig
rs148073180	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:58166317..58166431,+__1486.1.1.0	-0.6607729204771352	-0.5537293985826959	0.10704352189443923	1.0	not sig	not sig	-0.55276006833505	-0.9447957335094045	-0.3920356651743544	1.0	not sig
rs2291617	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:58166317..58166431,+__1486.1.2.0	-0.6607729204771352	-0.7586582579820923	-0.09788533750495725	1.0	not sig	not sig	-0.55276006833505	-0.6544828009168894	-0.10172273258183939	1.0	not sig
rs148073180,rs2291617	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr12:58166317..58166431,+__1486.1.2.1	-0.6607729204771352	-0.8444526582734584	-0.1836797377963233	1.0	not sig	not sig	-0.55276006833505	-1.6173045258402081	-1.064544457505158	1.0	not sig
rs148073180	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:58166359..58166473,+__1487.1.1.0	-0.5465247294176819	-0.8356022792056116	-0.2890775497879293	1.0	not sig	not sig	-1.6182638924826354	-2.493847796577107	-0.8755839040944717	1.0	not sig
rs2291617	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr12:58166359..58166473,+__1487.1.2.0	-0.5465247294176819	-0.637387555211395	-0.0908628257937129	1.0	not sig	not sig	-1.6182638924826354	-2.3473415217012685	-0.7290776292186334	1.0	not sig
rs148073180,rs2291617	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr12:58166359..58166473,+__1487.1.2.1	-0.5465247294176819	-1.1392511513635168	-0.5927264219458347	5.990758951360871e-10	sig	sig	-1.6182638924826354	-2.6036804698555978	-0.9854165773729625	1.0	not sig
rs4770403	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr13:23755067..23755181,+__1488.1.1.0	-1.701805847690921	-1.768159569737973	-0.06635372204705224				-1.9909125407953678	-2.452807912043983	-0.4618953712486151		
rs202082	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr13:30880958..30881072,-__1489.1.1.0	-0.9533772062594963	-1.184284921360572	-0.23090771510107566				0.16330378822478037	0.254684861430847	0.0913810732060667	1.0	not sig
rs116650258,rs202082	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr13:30880958..30881072,-__1489.1.1.1	-0.9533772062594963	-1.671940864325549	-0.7185636580660528				0.16330378822478037	-0.04858914700836088	-0.21189293523314126	1.0	not sig
rs7994229	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr13:33160607..33160721,+__1490.1.1.0	-0.14512637278135954	0.07453326120972914	0.21965963399108868	1.0	not sig	not sig	-0.5468053411345384	-0.38861756529659053	0.1581877758379478	1.0	not sig
rs7997101	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr13:76334724..76334838,+__1491.1.1.0	1.2682772007809073	1.8256574065840436	0.5573802058031366	2.9593924126769596e-27	sig	sig	-2.5007708117497383	-2.7573671129785624	-0.2565963012288239		
rs12891405	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr14:102706915..102707029,-__1492.1.1.0	-1.3072937137306007	-1.465258188071805	-0.15796447434120434				-2.876376298896419	-2.8877843864003188	-0.011408087503899655		
rs12887161,rs12891405	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr14:102706915..102707029,-__1492.1.1.1	-1.3072937137306007	-1.5081297250293737	-0.20083601129877318				-2.876376298896419	-2.0993978349780447	0.7769784639183741		
rs2236352	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr14:24610684..24610798,-__1493.1.1.0	1.3786872769210985	1.1987392039648304	-0.17994807295626816				1.0195516104003388	2.0271525047406778	1.0076008943403392		
rs2236352,rs10151187	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr14:24610684..24610798,-__1493.1.1.1	1.3786872769210985	0.20202904752116768	-1.1766582293999306				1.0195516104003388	0.3692397350551175	-0.6503118753452211		
rs2236352	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr14:24610717..24610831,-__1494.1.1.0	0.5150153904369487	0.8715209477762244	0.3565055573392757	1.0	not sig	not sig	-0.006966513197423155	1.2350737239497578	1.242040237147181		
rs10151187	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr14:24610717..24610831,-__1494.1.2.0	0.5150153904369487	0.28897310087952677	-0.22604228955742178				-0.006966513197423155	-0.13953501614100836	-0.1325685029435852		
rs2236352,rs10151187	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr14:24610717..24610831,-__1494.1.2.1	0.5150153904369487	0.438862101317687	-0.07615328911926152	1.0	not sig	not sig	-0.006966513197423155	0.5575288411124772	0.5644953543099004		
rs2273843	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr14:25103361..25103475,-__1495.1.1.0	-0.9758996899810005	-1.0240636058726378	-0.0481639158916373				-1.982164745925302	-1.9792118260020044	0.0029529199232977144		
rs2273844	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr14:25103361..25103475,-__1495.1.2.0	-0.9758996899810005	-1.2655964895430067	-0.28969679956200645				-1.982164745925302	-2.185438821506991	-0.2032740755816888		
rs2273843,rs2273844	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr14:25103361..25103475,-__1495.1.2.1	-0.9758996899810005	-1.172455842211009	-0.1965561522300082				-1.982164745925302	-1.986066760813546	-0.0039020148882442096		
rs1152591	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr14:64680803..64680917,+__1496.1.1.0	-1.403251683244833	-0.5744316709441558	0.8288200123006769				-1.4396679384672904	-1.0845977065401784	0.3550702319271119		
rs185035663	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr14:91282804..91282918,-__1497.1.1.0	0.09701316321076665	1.5588284172689848	1.4618152540582179				0.0757942590783468	0.9476698794701992	0.8718756203918523		
rs3814835	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr14:92414299..92414413,-__1498.1.1.0	-1.1695116294440464	-1.1034440321753052	0.06606759726874148				-2.2953105778023484	-2.3556483840697435	-0.060337806267395266		
rs111821909,rs3814835	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr14:92414299..92414413,-__1498.1.1.1	-1.1695116294440464	-1.2422269826212864	-0.07271535317723953				-2.2953105778023484	-1.1351507359875765	1.1601598418147716		
rs7164132	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr15:40675065..40675179,+__1499.1.1.0	2.1282214408277667	2.539424986115426	0.4112035452876596	8.930046339068931e-11	sig	not sig	2.6072832488569446	2.6063298284630623	-0.0009534203938822428	1.0	not sig
rs113483771	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr15:49913033..49913147,-__1500.1.1.0	0.4543314153366223	0.6710905991786538	0.2167591838420314	1.0	not sig	not sig	0.41019894672346224	0.5661346865125441	0.15593573978908185	1.0	not sig
rs114332954	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr15:49913033..49913147,-__1500.1.2.0	0.4543314153366223	0.7428376420377001	0.2885062267010778	1.0	not sig	not sig	0.41019894672346224	0.4780304266004756	0.06783147987701336	1.0	not sig
rs113956008	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr15:49913033..49913147,-__1500.1.3.0	0.4543314153366223	0.2738418805619672	-0.1804895347746551	1.0	not sig	not sig	0.41019894672346224	0.10176753708886974	-0.3084314096345925	1.0	not sig
rs113483771,rs114332954,rs113956008	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr15:49913033..49913147,-__1500.1.3.1	0.4543314153366223	0.5407564541511491	0.08642503881452683	1.0	not sig	not sig	0.41019894672346224	0.1848944014684345	-0.22530454525502774	1.0	not sig
rs113483771	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr15:49913077..49913191,+__1501.1.1.0	-0.4889012984794641	-0.21872593545734423	0.2701753630221198	1.0	not sig	not sig	-0.9805528690779284	-0.36274679668063053	0.6178060723972979	1.0	not sig
rs114332954	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr15:49913077..49913191,+__1501.1.2.0	-0.4889012984794641	-0.35119160564903273	0.1377096928304313	1.0	not sig	not sig	-0.9805528690779284	-0.80801588766062	0.17253698141730836	1.0	not sig
rs113956008	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr15:49913077..49913191,+__1501.1.3.0	-0.4889012984794641	-0.45686228827687864	0.03203901020258539	1.0	not sig	not sig	-0.9805528690779284	-0.7327592237508215	0.2477936453271069	1.0	not sig
rs113483771,rs114332954,rs113956008	WILDTYPE_SNP_PLUS_HAPLO__mrna.flip.sense__chr15:49913077..49913191,+__1501.1.3.1	-0.4889012984794641	-0.2905617217170852	0.19833957676237882	1.0	not sig	not sig	-0.9805528690779284	-1.05585274623136	-0.07529987715343162	1.0	not sig
rs2292038	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr15:63449639..63449753,-__1502.1.1.0	2.879311022465172	2.860700973879301	-0.01861004858587097	1.0	not sig	not sig	2.9003506857384194	2.8874964608728635	-0.012854224865555874	1.0	not sig
rs28366055	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr15:63449639..63449753,-__1502.1.2.0	2.879311022465172	2.9276556147699186	0.04834459230474716	1.0	not sig	not sig	2.9003506857384194	2.9321616209125714	0.0318109351741519	1.0	not sig
rs2292038,rs28366055	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr15:63449639..63449753,-__1502.1.2.1	2.879311022465172	2.5986451687466676	-0.28066585371850394	0.001946798635197163	sig	not sig	2.9003506857384194	2.7006989863746407	-0.19965169936377875	1.0	not sig
rs1509560	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr15:81391669..81391783,+__1503.1.1.0	-0.7927221229372955	-0.9571705437477197	-0.16444842081042413	1.0	not sig	not sig	-1.5621888856302162	-2.0259690772024666	-0.4637801915722504	1.0	not sig
rs61001834,rs1509560	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr15:81391669..81391783,+__1503.1.1.1	-0.7927221229372955	-1.0589828268495618	-0.2662607039122664	1.0	not sig	not sig	-1.5621888856302162	-2.1042481387088685	-0.5420592530786525	1.0	not sig
rs542541097	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr16:1922127..1922241,-__1504.1.1.0	-0.21957810214806214	0.030482037459113532	0.2500601396071756				1.2146749760170525	0.44628665411243296	-0.7683883219046197		
rs575841559	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr16:1922127..1922241,-__1504.1.2.0	-0.21957810214806214	0.553855267005496	0.7734333691535582				1.2146749760170525	1.8995136195705382	0.6848386435534856		
rs71384658	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr16:1922127..1922241,-__1504.1.3.0	-0.21957810214806214	0.15300006989297427	0.3725781720410364				1.2146749760170525	0.9891600867812216	-0.22551488923583113		
rs115834807	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr16:1922127..1922241,-__1504.1.4.0	-0.21957810214806214	-0.06576496741527647	0.15381313473278566				1.2146749760170525	0.46761040389424974	-0.7470645721228029		
rs542541097,rs575841559,rs71384658,rs115834807	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr16:1922127..1922241,-__1504.1.4.1	-0.21957810214806214	-0.014918404712226782	0.20465969743583534				1.2146749760170525	1.839333910827845	0.6246589348107925		
rs7198606	WILDTYPE_SNP_INDIV__mrna.flip.sense__chr16:28875089..28875203,+__1505.1.1.0	0.6199141399633529	0.7790465826084644	0.15913244264511164	1.0	not sig	not sig	0.3315103241299084	0.22324807482208503	-0.10826224930782331	1.0	not sig
rs4889599	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr16:30968541..30968655,+__1506.1.1.0	1.6287514006539812	1.4517557975973556	-0.17699560305662532	1.0	not sig	not sig	1.80180562486282	1.637068416446513	-0.1647372084163069	1.0	not sig
rs115516928	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr16:30968541..30968655,+__1506.1.2.0	1.6287514006539812	1.4487777203207362	-0.1799736803332448	1.0	not sig	not sig	1.80180562486282	1.7672370223301683	-0.03456860253265154	1.0	not sig
rs4889599,rs115516928	WILDTYPE_SNP_PLUS_HAPLO__mrna.noflip.NA__chr16:30968541..30968655,+__1506.1.2.1	1.6287514006539812	0.7673415666440205	-0.8614098340099604	7.606293363155857e-42	sig	sig	1.80180562486282	0.8826310432426846	-0.9191745816201353	3.1420462694647564e-05	sig
rs12445650	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr16:31044799..31044913,+__1507.1.1.0	1.5313439198886147	1.5093538985604542	-0.021990021328160858	1.0	not sig	not sig	1.7906417149334644	1.9979914405441153	0.20734972561065104	1.0	not sig
rs2304631	WILDTYPE_SNP_INDIV__mrna.noflip.NA__chr16:4475789..4475903,+__1508.1.1.0	1.2665769006148873	1.3261342701500791	0.05955736953519167				1.1989447066322623	1.2364845401030433	0.037539833470781075		
