oligo_reg	TSS_id	selected	PromType2
chr3:128208007..128208121,+	chr3:128208039..128208096,+	lncRNA	antisense
chr3:128208083..128208197,+	chr3:128208145..128208176,+	lncRNA	antisense
chr3:13521485..13521599,-	chr3:13521511..13521546,-	lncRNA	div_lnc
chr14:106355851..106355965,+	chr14:106355918..106355939,+	lncRNA	intergenic
chr22:27068673..27068787,+	chr22:27068704..27068763,+	lncRNA	intergenic
chr22:27068708..27068822,+	chr22:27068766..27068794,+	lncRNA	intergenic
chr11:5248266..5248380,+	chr11:5248294..5248308,-	control.prom	protein_coding
chr11:5248266..5248380,-	chr11:5248294..5248308,-	control.prom	protein_coding
chr13:33112927..33113041,-	chr13:33112956..33112967,-	mRNA.random	protein_coding
chr15:50647384..50647498,-	chr15:50647452..50647487,+	lncRNA	div_lnc
chr15:50647384..50647498,+	chr15:50647452..50647487,+	lncRNA	div_lnc
chr15:50647602..50647716,-	chr15:50647652..50647697,+	lncRNA	div_lnc
chr15:50647602..50647716,+	chr15:50647652..50647697,+	lncRNA	div_lnc
chr5:38556814..38556928,+	chr5:38556858..38556913,+	lncRNA	antisense
chr5:38556814..38556928,-	chr5:38556858..38556913,+	lncRNA	antisense
chr5:180257880..180257994,+	chr5:180257951..180257966,+	lncRNA	intergenic
chr5:180257947..180258061,+	chr5:180257974..180258065,+	lncRNA	intergenic
chr4:57975978..57976092,+	chr4:57976037..57976100,+	lncRNA	div_lnc
chr8:125486770..125486884,-	chr8:125486755..125486828,-	lncRNA	div_lnc
chr8:126963396..126963510,-	chr8:126963417..126963446,-	lncRNA	intergenic
chr8:126963359..126963473,-	chr8:126963387..126963400,-	lncRNA	intergenic
chr4:174090228..174090342,-	chr4:174090247..174090270,-	lncRNA	div_lnc
chr11:119252440..119252554,-	chr11:119252498..119252529,+	lncRNA	div_lnc
chr11:119252440..119252554,+	chr11:119252498..119252529,+	lncRNA	div_lnc
chr5:153825317..153825431,-	chr5:153825346..153825365,-	lncRNA	div_lnc
chr5:153825347..153825461,-	chr5:153825371..153825389,-	lncRNA	div_lnc
chr5:153825347..153825461,+	chr5:153825371..153825389,-	lncRNA	div_lnc
chr8:17942456..17942570,-	chr8:17942527..17942552,+	lncRNA	div_lnc
chr8:17942456..17942570,+	chr8:17942527..17942552,+	lncRNA	div_lnc
chr4:100871614..100871728,+	chr4:100871681..100871699,+	lncRNA	div_lnc
chr4:7105074..7105188,-	chr4:7105102..7105127,-	lncRNA	intergenic
chr11:9781045..9781159,-	chr11:9781068..9781086,-	lncRNA	intergenic
chr5:87969108..87969222,-	chr5:87969130..87969153,-	lncRNA	intergenic
chr5:87980740..87980854,-	chr5:87980761..87980821,-	lncRNA	intergenic
chr5:87974227..87974341,-	chr5:87974254..87974270,-	lncRNA	intergenic
chr11:65190189..65190303,-	chr11:65190260..65190277,+	lncRNA	intergenic
chr11:65190189..65190303,+	chr11:65190260..65190277,+	lncRNA	intergenic
chr15:60771326..60771440,+	chr15:60771366..60771413,+	lncRNA	div_lnc
chr5:77656156..77656270,-	chr5:77656175..77656253,-	lncRNA	div_lnc
chr11:27528316..27528430,+	chr11:27528379..27528410,+	lncRNA	div_lnc
chr11:27528316..27528430,-	chr11:27528379..27528410,+	lncRNA	div_lnc
chr16:54962763..54962877,+	chr16:54962704..54962812,-	lncRNA	intergenic
chr16:54962763..54962877,-	chr16:54962704..54962812,-	lncRNA	intergenic
chr16:54962441..54962555,-	chr16:54962415..54962492,-	lncRNA	intergenic
chr16:54963049..54963163,-	chr16:54963026..54963108,-	lncRNA	intergenic
chr5:158527441..158527555,+	chr5:158527512..158527548,+	lncRNA	div_lnc
chr5:158527604..158527718,+	chr5:158527667..158527701,+	lncRNA	div_lnc
chr15:40987259..40987373,+	chr15:40987282..40987311,-	lncRNA	div_lnc
chr15:40987259..40987373,-	chr15:40987282..40987311,-	lncRNA	div_lnc
chr15:40987241..40987355,-	chr15:40987264..40987281,-	lncRNA	div_lnc
chr12:92539898..92540012,+	chr12:92539926..92539990,+	lncRNA	div_lnc
chr5:127418729..127418843,-	chr5:127418755..127418811,-	lncRNA	div_lnc
chr5:127418712..127418826,-	chr5:127418741..127418754,-	lncRNA	div_lnc
chr5:127418729..127418843,+	chr5:127418755..127418811,-	lncRNA	div_lnc
chr4:153021874..153021988,+	chr4:153021899..153021959,+	lncRNA	intergenic
chr11:82783068..82783182,+	chr11:82783097..82783155,+	lncRNA	div_lnc
chr11:82783068..82783182,-	chr11:82783097..82783155,+	lncRNA	div_lnc
chr8:6264034..6264148,-	chr8:6264045..6264105,-	lncRNA	div_lnc
chr8:6264034..6264148,+	chr8:6264045..6264105,-	lncRNA	div_lnc
chr4:100009953..100010067,+	chr4:100009982..100010047,+	lncRNA	div_lnc
chr11:115630880..115630994,-	chr11:115630900..115630923,-	lncRNA	intergenic
chr11:77850722..77850836,-	chr11:77850790..77850808,+	lncRNA	div_lnc
chr11:77850722..77850836,+	chr11:77850790..77850808,+	lncRNA	div_lnc
chr11:77850775..77850889,+	chr11:77850820..77850878,+	lncRNA	div_lnc
chr11:22850880..22850994,+	chr11:22850950..22850976,+	lncRNA	div_lnc
chr11:22850880..22850994,-	chr11:22850950..22850976,+	lncRNA	div_lnc
chr8:103251542..103251656,+	chr8:103251611..103251667,+	lncRNA	div_lnc
chr11:9779755..9779869,+	chr11:9779799..9779903,+	lncRNA	intergenic
chr11:9797133..9797247,+	chr11:9797175..9797232,+	lncRNA	intergenic
chr8:57472021..57472135,-	chr8:57472049..57472064,-	lncRNA	intergenic
chr8:70746277..70746391,+	chr8:70746335..70746374,+	lncRNA	div_lnc
chr8:23082651..23082765,+	chr8:23082699..23082760,+	lncRNA	div_lnc
chr8:23082651..23082765,-	chr8:23082699..23082760,+	lncRNA	div_lnc
chr17:48133028..48133142,-	chr17:48133054..48133069,-	lncRNA	div_lnc
chr8:94712670..94712784,+	chr8:94712655..94712727,-	lncRNA	antisense
chr8:94712670..94712784,-	chr8:94712655..94712727,-	lncRNA	antisense
chr17:72209446..72209560,-	chr17:72209469..72209486,-	lncRNA	div_lnc
chr5:98109106..98109220,-	chr5:98109093..98109167,-	lncRNA	antisense
chr15:76030923..76031037,-	chr15:76030927..76030972,-	lncRNA	div_lnc
chr11:70244500..70244614,+	chr11:70244513..70244593,-	lncRNA	div_lnc
chr11:70244500..70244614,-	chr11:70244513..70244593,-	lncRNA	div_lnc
chr11:70244440..70244554,-	chr11:70244451..70244505,-	lncRNA	div_lnc
chr16:66442347..66442461,+	chr16:66442411..66442461,+	lncRNA	intergenic
chr6:36164943..36165057,-	chr6:36164963..36164985,-	lncRNA	div_lnc
chr12:93965161..93965275,-	chr12:93965189..93965210,-	lncRNA	antisense
chr12:93965509..93965623,-	chr12:93965510..93965550,-	lncRNA	antisense
chr12:93965509..93965623,+	chr12:93965510..93965550,-	lncRNA	antisense
chr8:104310919..104311033,+	chr8:104310945..104311001,-	lncRNA	div_lnc
chr8:104310919..104311033,-	chr8:104310945..104311001,-	lncRNA	div_lnc
chr14:96000926..96001040,+	chr14:96000941..96000991,-	lncRNA	antisense
chr14:96001053..96001167,-	chr14:96001055..96001099,-	lncRNA	antisense
chr14:96000926..96001040,-	chr14:96000941..96000991,-	lncRNA	antisense
chr11:568382..568496,-	chr11:568399..568430,-	lncRNA	intergenic
chr11:82904670..82904784,-	chr11:82904668..82904715,-	lncRNA	div_lnc
chr11:82904670..82904784,+	chr11:82904668..82904715,-	lncRNA	div_lnc
chr5:147763427..147763541,-	chr5:147763388..147763474,-	lncRNA	div_lnc
chr5:147763427..147763541,+	chr5:147763388..147763474,-	lncRNA	div_lnc
chr15:74753560..74753674,+	chr15:74753622..74753661,+	lncRNA	div_lnc
chr14:61789501..61789615,+	chr14:61789529..61789551,-	lncRNA	antisense
chr14:61789501..61789615,-	chr14:61789529..61789551,-	lncRNA	antisense
chr8:144099777..144099891,+	chr8:144099795..144099882,-	lncRNA	div_lnc
chr8:144099777..144099891,-	chr8:144099795..144099882,-	lncRNA	div_lnc
chr12:69080561..69080675,-	chr12:69080590..69080644,-	lncRNA	antisense
chr5:74632686..74632800,-	chr5:74632713..74632732,-	lncRNA	div_lnc
chr13:96329158..96329272,-	chr13:96329150..96329209,-	lncRNA	div_lnc
chr12:13080588..13080702,+	chr12:13080632..13080677,+	lncRNA	intergenic
chr15:41576083..41576197,+	chr15:41576157..41576168,+	lncRNA	intergenic
chr15:41576126..41576240,+	chr15:41576180..41576213,+	lncRNA	intergenic
chr15:41576126..41576240,-	chr15:41576180..41576213,+	lncRNA	intergenic
chr5:80597282..80597396,-	chr5:80597294..80597323,-	lncRNA	div_lnc
chr5:80597330..80597444,-	chr5:80597357..80597393,-	lncRNA	div_lnc
chr5:80597302..80597416,-	chr5:80597328..80597350,-	lncRNA	div_lnc
chr5:80597302..80597416,+	chr5:80597328..80597350,-	lncRNA	div_lnc
chr3:52273091..52273205,+	chr3:52273098..52273181,-	mRNA.bidirec70-160	div_pc
chr3:52273091..52273205,-	chr3:52273098..52273181,-	mRNA.bidirec70-160	div_pc
chr4:4543788..4543902,-	chr4:4543860..4543904,+	lncRNA	div_lnc
chr4:4543833..4543947,+	chr4:4543905..4543940,+	lncRNA	div_lnc
chr4:4543788..4543902,+	chr4:4543860..4543904,+	lncRNA	div_lnc
chr4:4543833..4543947,-	chr4:4543905..4543940,+	lncRNA	div_lnc
chr12:47610177..47610291,+	chr12:47610202..47610253,-	lncRNA	antisense
chr12:47610177..47610291,-	chr12:47610202..47610253,-	lncRNA	antisense
chr12:47609999..47610113,-	chr12:47610001..47610089,-	lncRNA	antisense
chr5:52405635..52405749,+	chr5:52405666..52405725,+	lncRNA	div_lnc
chr5:52405635..52405749,-	chr5:52405666..52405725,+	lncRNA	div_lnc
chr5:87564761..87564875,-	chr5:87564824..87564880,+	lncRNA	div_lnc
chr5:87564761..87564875,+	chr5:87564824..87564880,+	lncRNA	div_lnc
chr5:87564628..87564742,-	chr5:87564687..87564779,+	lncRNA	div_lnc
chr5:87564628..87564742,+	chr5:87564687..87564779,+	lncRNA	div_lnc
chr5:87564815..87564929,+	chr5:87564889..87564901,+	lncRNA	div_lnc
chr5:99870912..99871026,+	chr5:99870932..99870968,-	lncRNA	div_lnc
chr5:99870912..99871026,-	chr5:99870932..99870968,-	lncRNA	div_lnc
chr4:110354885..110354999,-	chr4:110354907..110354928,-	lncRNA	div_lnc
chr4:110354885..110354999,+	chr4:110354907..110354928,-	lncRNA	div_lnc
chr12:120933677..120933791,+	chr12:120933666..120933755,-	lncRNA	antisense
chr12:120933677..120933791,-	chr12:120933666..120933755,-	lncRNA	antisense
chr4:68566922..68567036,+	chr4:68566967..68567011,+	lncRNA	div_lnc
chr4:68566999..68567113,-	chr4:68567041..68567132,+	lncRNA	div_lnc
chr4:68566999..68567113,+	chr4:68567041..68567132,+	lncRNA	div_lnc
chr4:68566922..68567036,-	chr4:68566967..68567011,+	lncRNA	div_lnc
chr5:43603171..43603285,-	chr5:43603161..43603292,-	lncRNA	div_lnc
chr5:43603171..43603285,+	chr5:43603161..43603292,-	lncRNA	div_lnc
chr5:43602955..43603069,-	chr5:43602978..43602995,-	lncRNA	div_lnc
chr5:180708287..180708401,+	chr5:180708354..180708380,+	lncRNA	intergenic
chr5:147618008..147618122,+	chr5:147618080..147618098,+	lncRNA.gwas	intergenic
chr5:12574875..12574989,+	chr5:12574944..12574973,+	lncRNA	intergenic
chr4:175041637..175041751,-	chr4:175041663..175041727,-	lncRNA	intergenic
chr5:180688183..180688297,+	chr5:180688250..180688287,+	lncRNA	div_lnc
chr5:180688134..180688248,+	chr5:180688170..180688226,+	lncRNA	div_lnc
chr5:180688134..180688248,-	chr5:180688170..180688226,+	lncRNA	div_lnc
chr5:88185187..88185301,+	chr5:88185247..88185278,+	lncRNA	antisense
chr5:90610184..90610298,-	chr5:90610209..90610226,-	lncRNA	intergenic
chr4:165798062..165798176,+	chr4:165798135..165798147,+	lncRNA	intergenic
chr4:165798250..165798364,+	chr4:165798317..165798356,+	lncRNA	intergenic
chr5:98264795..98264909,+	chr5:98264867..98264903,+	lncRNA	intergenic
chr15:40331441..40331555,+	chr15:40331456..40331554,+	lncRNA	div_lnc
chr15:40331441..40331555,-	chr15:40331456..40331554,+	lncRNA	div_lnc
chr14:57279963..57280077,+	chr14:57280023..57280057,+	lncRNA	intergenic
chr5:175612155..175612269,-	chr5:175612149..175612227,-	lncRNA	intergenic
chr5:18746230..18746344,-	chr5:18746250..18746285,-	lncRNA	intergenic
chr4:142253733..142253847,-	chr4:142253761..142253777,-	lncRNA	intergenic
chr4:142253733..142253847,+	chr4:142253761..142253777,-	lncRNA	intergenic
chr8:93889830..93889944,+	chr8:93889862..93889867,-	lncRNA	intergenic
chr8:93889830..93889944,-	chr8:93889862..93889867,-	lncRNA	intergenic
chr4:53525526..53525640,-	chr4:53525599..53525618,+	lncRNA	div_lnc
chr4:53525526..53525640,+	chr4:53525599..53525618,+	lncRNA	div_lnc
chr4:145567085..145567199,-	chr4:145567114..145567191,-	lncRNA	antisense
chr4:145567052..145567166,-	chr4:145567059..145567099,-	lncRNA	antisense
chr3:139108607..139108721,+	chr3:139108640..139108715,+	lncRNA	div_lnc
chr4:177241613..177241727,-	chr4:177241621..177241682,-	lncRNA	div_lnc
chr5:79783730..79783844,+	chr5:79783748..79783793,-	lncRNA	div_lnc
chr5:79783730..79783844,-	chr5:79783748..79783793,-	lncRNA	div_lnc
chr5:134375395..134375509,-	chr5:134375415..134375475,-	lncRNA	antisense
chr5:19142428..19142542,-	chr5:19142450..19142468,-	lncRNA	intergenic
chr5:173763185..173763299,+	chr5:173763250..173763302,+	lncRNA	intergenic
chr4:39529556..39529670,+	chr4:39529613..39529646,+	lncRNA	div_lnc
chr4:189376652..189376766,+	chr4:189376725..189376740,+	lncRNA	intergenic
chr4:189321810..189321924,+	chr4:189321881..189321895,+	lncRNA	intergenic
chr5:43483981..43484095,+	chr5:43484033..43484098,+	lncRNA	div_lnc
chr5:118406499..118406613,-	chr5:118406528..118406548,-	lncRNA	antisense
chr4:113569820..113569934,-	chr4:113569853..113569862,-	lncRNA	antisense
chr5:33440705..33440819,+	chr5:33440703..33440754,-	lncRNA	div_lnc
chr5:33440705..33440819,-	chr5:33440703..33440754,-	lncRNA	div_lnc
chr4:775602..775716,+	chr4:775618..775652,-	lncRNA	intergenic
chr4:775602..775716,-	chr4:775618..775652,-	lncRNA	intergenic
chr4:775570..775684,-	chr4:775596..775613,-	lncRNA	intergenic
chr5:148786361..148786475,+	chr5:148786423..148786453,+	lncRNA	intergenic
chr5:148786446..148786560,+	chr5:148786518..148786535,+	lncRNA	intergenic
chr4:2936563..2936677,+	chr4:2936603..2936690,+	lncRNA	div_lnc
chr4:2936563..2936677,-	chr4:2936603..2936690,+	lncRNA	div_lnc
chr5:38845829..38845943,+	chr5:38845812..38845882,-	lncRNA	div_lnc
chr5:38845829..38845943,-	chr5:38845812..38845882,-	lncRNA	div_lnc
chr8:128806707..128806821,-	chr8:128806753..128806815,+	lncRNA	intergenic
chr8:128807988..128808102,+	chr8:128808019..128808091,+	lncRNA	intergenic
chr8:128806707..128806821,+	chr8:128806753..128806815,+	lncRNA	intergenic
chr11:28724067..28724181,+	chr11:28724129..28724184,+	lncRNA	intergenic
chr8:6565702..6565816,-	chr8:6565706..6565753,-	lncRNA	div_lnc
chr8:6565702..6565816,+	chr8:6565706..6565753,-	lncRNA	div_lnc
chr11:10920834..10920948,-	chr11:10920838..10920887,-	lncRNA	intergenic
chr5:162864260..162864374,-	chr5:162864289..162864310,-	lncRNA	div_lnc
chr5:162864293..162864407,-	chr5:162864316..162864353,-	lncRNA	div_lnc
chr5:36725253..36725367,-	chr5:36725255..36725317,-	lncRNA	intergenic
chr5:137224973..137225087,-	chr5:137224994..137225030,-	lncRNA	antisense
chr5:137224973..137225087,+	chr5:137224994..137225030,-	lncRNA	antisense
chr4:74124805..74124919,+	chr4:74124877..74124918,+	lncRNA	div_lnc
chr5:180618810..180618924,+	chr5:180618862..180618907,+	lncRNA	intergenic
chr4:134070233..134070347,-	chr4:134070250..134070277,-	lncRNA	div_lnc
chr5:169739632..169739746,-	chr5:169739629..169739676,-	lncRNA	intergenic
chr11:112160953..112161067,+	chr11:112160943..112161077,+	lncRNA	intergenic
chr4:124310..124424,+	chr4:124374..124410,+	lncRNA	intergenic
chr5:83680252..83680366,-	chr5:83680321..83680350,+	lncRNA	div_lnc
chr5:83680252..83680366,+	chr5:83680321..83680350,+	lncRNA	div_lnc
chr5:27472328..27472442,-	chr5:27472371..27472418,+	lncRNA	intergenic
chr5:27472328..27472442,+	chr5:27472371..27472418,+	lncRNA	intergenic
chr12:54393747..54393861,-	chr12:54393743..54393803,-	lncRNA	antisense
chr4:139694623..139694737,+	chr4:139694701..139694704,+	lncRNA	intergenic
chr4:139694657..139694771,+	chr4:139694723..139694753,+	lncRNA	intergenic
chr3:131100275..131100389,-	chr3:131100300..131100364,-	lncRNA	div_lnc
chr5:33049463..33049577,-	chr5:33049491..33049516,-	lncRNA	intergenic
chr1:151584446..151584560,+	chr1:151584483..151584535,+	lncRNA	antisense
chr1:151584446..151584560,-	chr1:151584483..151584535,+	lncRNA	antisense
chr12:54519861..54519975,+	chr12:54519919..54519965,+	lncRNA	intergenic
chr5:9546244..9546358,+	chr5:9546306..9546329,+	lncRNA	div_lnc
chr5:9546328..9546442,+	chr5:9546376..9546467,+	lncRNA	div_lnc
chr5:9546244..9546358,-	chr5:9546306..9546329,+	lncRNA	div_lnc
chr5:76382477..76382591,+	chr5:76382507..76382572,+	lncRNA	div_lnc
chr4:66536255..66536369,-	chr4:66536306..66536345,+	lncRNA	div_lnc
chr4:66536255..66536369,+	chr4:66536306..66536345,+	lncRNA	div_lnc
chr6:2245916..2246030,-	chr6:2245985..2246018,+	lncRNA	div_lnc
chr6:2245916..2246030,+	chr6:2245985..2246018,+	lncRNA	div_lnc
chr4:120988033..120988147,+	chr4:120988103..120988157,+	lncRNA	div_lnc
chr4:34041504..34041618,-	chr4:34041528..34041540,-	lncRNA	intergenic
chr15:83419244..83419358,+	chr15:83419302..83419341,+	lncRNA	intergenic
chr15:83419244..83419358,-	chr15:83419302..83419341,+	lncRNA	intergenic
chr8:107072655..107072769,+	chr8:107072679..107072733,-	lncRNA	intergenic
chr8:107072655..107072769,-	chr8:107072679..107072733,-	lncRNA	intergenic
chr4:90602576..90602690,+	chr4:90602649..90602662,+	lncRNA	intergenic
chr4:31998921..31999035,+	chr4:31998999..31999004,+	lncRNA	intergenic
chr8:90769535..90769649,-	chr8:90769563..90769576,-	lncRNA	div_lnc
chr8:90769868..90769982,+	chr8:90769879..90769936,-	lncRNA	div_lnc
chr8:90769868..90769982,-	chr8:90769879..90769936,-	lncRNA	div_lnc
chr12:74686381..74686495,-	chr12:74686409..74686425,-	lncRNA	intergenic
chr12:74686381..74686495,+	chr12:74686409..74686425,-	lncRNA	intergenic
chr5:44808796..44808910,+	chr5:44808821..44808900,-	lncRNA	div_lnc
chr5:44808796..44808910,-	chr5:44808821..44808900,-	lncRNA	div_lnc
chr4:135248590..135248704,-	chr4:135248608..135248639,-	lncRNA	intergenic
chr4:185776772..185776886,-	chr4:185776789..185776850,-	lncRNA	intergenic
chr5:38468371..38468485,-	chr5:38468399..38468427,-	lncRNA	intergenic
chr5:38468433..38468547,-	chr5:38468431..38468480,-	lncRNA	intergenic
chr12:68845441..68845555,-	chr12:68845417..68845482,-	lncRNA	intergenic
chr11:13011056..13011170,-	chr11:13011081..13011102,-	lncRNA	intergenic
chr11:13011056..13011170,+	chr11:13011081..13011102,-	lncRNA	intergenic
chr14:73929044..73929158,+	chr14:73929116..73929131,+	lncRNA	antisense
chr8:61429297..61429411,-	chr8:61429315..61429359,-	lncRNA	div_lnc
chr4:79567260..79567374,+	chr4:79567314..79567348,+	lncRNA	intergenic
chr4:79567068..79567182,+	chr4:79567139..79567159,+	lncRNA	intergenic
chr4:79567291..79567405,+	chr4:79567362..79567380,+	lncRNA	intergenic
chr4:8068159..8068273,+	chr4:8068231..8068247,+	lncRNA	antisense
chr11:65265153..65265267,-	chr11:65265141..65265306,+	lncRNA	intergenic
chr11:65266436..65266550,+	chr11:65266507..65266522,+	lncRNA	intergenic
chr11:65266436..65266550,-	chr11:65266507..65266522,+	lncRNA	intergenic
chr11:65265153..65265267,+	chr11:65265141..65265306,+	lncRNA	intergenic
chr5:104728636..104728750,-	chr5:104728663..104728677,-	lncRNA	intergenic
chr5:104728636..104728750,+	chr5:104728663..104728677,-	lncRNA	intergenic
chr4:6675592..6675706,-	chr4:6675585..6675650,-	lncRNA	intergenic
chr5:72446430..72446544,-	chr5:72446460..72446471,-	lncRNA.gwas	intergenic
chr4:152330009..152330123,-	chr4:152330024..152330050,-	lncRNA	div_lnc
chr5:20616428..20616542,+	chr5:20616500..20616516,+	lncRNA	intergenic
chr8:75015646..75015760,+	chr8:75015699..75015726,+	lncRNA.gwas	intergenic
chr8:41435905..41436019,-	chr8:41435919..41435958,-	lncRNA	antisense
chr8:86851854..86851968,+	chr8:86851932..86851934,+	lncRNA	intergenic
chr8:37351349..37351463,-	chr8:37351344..37351394,-	lncRNA	intergenic
chr8:82066455..82066569,+	chr8:82066523..82066550,+	lncRNA	intergenic
chr8:125283893..125284007,+	chr8:125283965..125283980,+	lncRNA	intergenic
chr8:91233648..91233762,-	chr8:91233711..91233743,+	lncRNA	intergenic
chr8:91233666..91233780,+	chr8:91233744..91233747,+	lncRNA	intergenic
chr8:91233678..91233792,+	chr8:91233750..91233766,+	lncRNA	intergenic
chr8:91233648..91233762,+	chr8:91233711..91233743,+	lncRNA	intergenic
chr8:42128733..42128847,-	chr8:42128756..42128774,-	lncRNA	div_lnc
chr8:42128733..42128847,+	chr8:42128756..42128774,-	lncRNA	div_lnc
chr8:132320782..132320896,+	chr8:132320836..132320868,+	lncRNA	intergenic
chr8:77595478..77595592,-	chr8:77595501..77595521,-	lncRNA	antisense
chr8:95565879..95565993,+	chr8:95565947..95565972,+	lncRNA	div_lnc
chr8:144363811..144363925,+	chr8:144363801..144363865,-	lncRNA	intergenic
chr8:144363811..144363925,-	chr8:144363801..144363865,-	lncRNA	intergenic
chr8:144363753..144363867,-	chr8:144363782..144363799,-	lncRNA	intergenic
chr8:92082342..92082456,-	chr8:92082371..92082382,-	lncRNA	div_lnc
