unique_id	cage_id	n_motifs	n_bp_cov	max_cov	avg_tf_tissue_sp	log_n_motifs	log_bp_cov	log_max_cov	log_avg_tf_tissue_sp
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:149375223..149375337,-__1071.1.0.0	chr3:149375223..149375337,-	28	66	15		3.367295829986474	4.204692619390966	2.772588722239781	
WILDTYPE__Antisense.flip.sense__chr3:14988964..14989078,-__552.1.0.0	chr3:14988964..14989078,-	25	71	13		3.258096538021482	4.276666119016055	2.6390573296152584	
WILDTYPE__Antisense.noflip.NA__chr3:14989837..14989951,-__553.1.0.0	chr3:14989837..14989951,-	44	65	34		3.8066624897703196	4.189654742026425	3.5553480614894135	
WILDTYPE__Antisense.noflip.NA__chr3:150421249..150421363,+__554.1.0.0	chr3:150421249..150421363,+	17	61	10		2.8903717578961645	4.127134385045092	2.3978952727983707	
WILDTYPE__Antisense.flip.sense__chr3:150421720..150421834,+__555.1.0.0	chr3:150421720..150421834,+	8	58	3		2.1972245773362196	4.07753744390572	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:152878293..152878407,-__2091.1.0.0	Enhancer.noflip.NA	29	71	9		3.4011973816621555	4.276666119016055	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:152878296..152878410,+__1798.1.0.0	Enhancer.noflip.NA	29	71	9		3.4011973816621555	4.276666119016055	2.302585092994046	
WILDTYPE__Antisense.flip.sense__chr3:153839086..153839200,-__558.1.0.0	chr3:153839086..153839200,-	61	97	15		4.127134385045092	4.584967478670572	2.772588722239781	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr3:153839139..153839253,+__1192.1.0.0	chr3:153839139..153839253,+	50	97	15		3.9318256327243257	4.584967478670572	2.772588722239781	
WILDTYPE__Enhancer.noflip.NA__chr3:15450866..15450980,-__2260.1.0.0	Enhancer.noflip.NA	27	65	13		3.332204510175204	4.189654742026425	2.6390573296152584	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:15450961..15451075,+__1967.1.0.0	Enhancer.noflip.NA	23	68	5		3.1780538303479458	4.23410650459726	1.791759469228055	
WILDTYPE__Lincrna.noflip.NA__chr3:156534767..156534881,-__560.1.0.0	chr3:156534767..156534881,-	25	71	15		3.258096538021482	4.276666119016055	2.772588722239781	
WILDTYPE__Lincrna.noflip.NA__chr3:156799495..156799609,+__561.1.0.0	chr3:156799495..156799609,+	26	85	10		3.295836866004329	4.454347296253507	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:156878514..156878628,-__1618.1.0.0	chr3:156878514..156878628,-	22	86	8		3.1354942159291497	4.465908118654584	2.1972245773362196	
WILDTYPE__Antisense.noflip.NA__chr3:156892932..156893046,+__562.1.0.0	chr3:156892932..156893046,+	19	66	11		2.995732273553991	4.204692619390966	2.4849066497880004	
WILDTYPE__Antisense.noflip.NA__chr3:156892962..156893076,+__563.1.0.0	chr3:156892962..156893076,+	22	66	11		3.1354942159291497	4.204692619390966	2.4849066497880004	
WILDTYPE__Antisense.noflip.NA__chr3:156893031..156893145,+__564.1.0.0	chr3:156893031..156893145,+	7	58	4		2.0794415416798357	4.07753744390572	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:159557769..159557883,+__1072.1.0.0	chr3:159557769..159557883,+	9	54	4		2.302585092994046	4.007333185232471	1.6094379124341003	
WILDTYPE__mrna.flip.sense__chr3:160117281..160117395,-__1323.1.0.0	chr3:160117281..160117395,-	8	55	4		2.1972245773362196	4.02535169073515	1.6094379124341003	
WILDTYPE__Lincrna.flip.sense__chr3:169482795..169482909,-__565.1.0.0	chr3:169482795..169482909,-	21	77	10		3.091042453358316	4.356708826689592	2.3978952727983707	
WILDTYPE__Enhancer.noflip.NA__chr3:171543354..171543468,-__2092.1.0.0	Enhancer.noflip.NA	5	55	2		1.791759469228055	4.02535169073515	1.0986122886681098	
WILDTYPE__Enhancer.noflip.NA__chr3:171543441..171543555,+__1799.1.0.0	Enhancer.noflip.NA	13	73	4		2.6390573296152584	4.30406509320417	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:171858429..171858543,-__2093.1.0.0	Enhancer.noflip.NA	21	75	9		3.091042453358316	4.330733340286331	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:171858465..171858579,+__1800.1.0.0	Enhancer.noflip.NA	18	50	9		2.9444389791664403	3.9318256327243257	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr3:177159673..177159787,+__566.1.0.0	chr3:177159673..177159787,+	8	28	4		2.1972245773362196	3.367295829986474	1.6094379124341003	
WILDTYPE__Lincrna.noflip.NA__chr3:177545491..177545605,+__567.1.0.0	chr3:177545491..177545605,+	7	68	3		2.0794415416798357	4.23410650459726	1.3862943611198906	
WILDTYPE__mrna.noflip.NA__chr3:180707407..180707521,-__1313.1.0.0	chr3:180707407..180707521,-	12	60	7		2.5649493574615367	4.110873864173311	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr3:184529904..184530018,+__1073.1.0.0	chr3:184529904..184530018,+	49	86	24		3.912023005428146	4.465908118654584	3.2188758248682006	
WILDTYPE__Antisense.noflip.NA__chr3:18486414..18486528,+__568.1.0.0	chr3:18486414..18486528,+	37	50	16		3.6375861597263857	3.9318256327243257	2.833213344056216	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:186435038..186435152,+__1074.1.0.0	chr3:186435038..186435152,+	51	51	22		3.9512437185814275	3.9512437185814275	3.1354942159291497	
WILDTYPE__mrna.noflip.NA__chr3:187871524..187871638,+__1075.1.0.0	chr3:187871524..187871638,+	12	51	7		2.5649493574615367	3.9512437185814275	2.0794415416798357	
WILDTYPE__Antisense.noflip.NA__chr3:188665428..188665542,-__569.1.0.0	chr3:188665428..188665542,-	36	83	16		3.6109179126442243	4.430816798843313	2.833213344056216	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:191000168..191000282,-__1619.1.0.0	chr3:191000168..191000282,-	21	48	8		3.091042453358316	3.8918202981106265	2.1972245773362196	
WILDTYPE__Enhancer.flip.sense__chr3:194298867..194298981,-__2193.1.0.0	Enhancer.flip.sense	34	78	10		3.5553480614894135	4.3694478524670215	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr3:194298972..194299086,+__1900.1.0.0	Enhancer.flip.sense	27	73	10		3.332204510175204	4.30406509320417	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:194304663..194304777,+__570.1.0.0	chr3:194304663..194304777,+	37	95	19		3.6375861597263857	4.564348191467836	2.995732273553991	
WILDTYPE__Antisense.noflip.NA__chr3:194353577..194353691,+__571.1.0.0	chr3:194353577..194353691,+	12	62	4		2.5649493574615367	4.143134726391533	1.6094379124341003	
WILDTYPE__Enhancer.noflip.NA__chr3:196064436..196064550,-__2094.1.0.0	Enhancer.noflip.NA	31	85	14		3.4657359027997265	4.454347296253507	2.70805020110221	
WILDTYPE__Enhancer.noflip.NA__chr3:196064458..196064572,+__1801.1.0.0	Enhancer.noflip.NA	27	64	14		3.332204510175204	4.174387269895637	2.70805020110221	
WILDTYPE__Lincrna.noflip.NA__chr3:196359454..196359568,-__574.1.0.0	chr3:196359454..196359568,-	29	73	13		3.4011973816621555	4.30406509320417	2.6390573296152584	
WILDTYPE__mrna.noflip.NA__chr3:196366519..196366633,+__1380.1.0.0	chr3:196366519..196366633,+	11	74	3		2.4849066497880004	4.31748811353631	1.3862943611198906	
WILDTYPE__mrna.noflip.NA__chr3:197686827..197686941,-__1348.1.0.0	chr3:197686827..197686941,-	25	98	10		3.258096538021482	4.59511985013459	2.3978952727983707	
WILDTYPE__mrna.noflip.NA__chr3:29322482..29322596,+__1309.1.0.0	chr3:29322482..29322596,+	17	79	8		2.8903717578961645	4.382026634673881	2.1972245773362196	
WILDTYPE__mrna.flip.sense__chr3:33138220..33138334,-__1076.1.0.0	chr3:33138220..33138334,-	17	75	8		2.8903717578961645	4.330733340286331	2.1972245773362196	
WILDTYPE__Antisense.flip.sense__chr3:37903224..37903338,-__576.1.0.0	chr3:37903224..37903338,-	80	110	13		4.394449154672439	4.709530201312334	2.6390573296152584	
WILDTYPE__mrna.flip.sense__chr3:37903291..37903405,+__1193.1.0.0	chr3:37903291..37903405,+	92	111	10		4.532599493153256	4.718498871295094	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:40494633..40494747,-__577.1.0.0	chr3:40494633..40494747,-	48	84	10		3.8918202981106265	4.442651256490317	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:40494765..40494879,-__578.1.0.0	chr3:40494765..40494879,-	15	73	6		2.772588722239781	4.30406509320417	1.9459101490553132	
WILDTYPE__mrna.noflip.NA__chr3:40566417..40566531,+__1078.1.0.0	chr3:40566417..40566531,+	19	60	15		2.995732273553991	4.110873864173311	2.772588722239781	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:42306220..42306334,-__1620.1.0.0	chr3:42306220..42306334,-	18	52	9		2.9444389791664403	3.970291913552122	2.302585092994046	
WILDTYPE__mrna.noflip.NA__chr3:42623748..42623862,-__1286.1.0.0	chr3:42623748..42623862,-	15	63	7		2.772588722239781	4.1588830833596715	2.0794415416798357	
WILDTYPE__Antisense.noflip.NA__chr3:42695845..42695959,-__579.1.0.0	chr3:42695845..42695959,-	29	71	21		3.4011973816621555	4.276666119016055	3.091042453358316	
WILDTYPE__Enhancer.flip.sense__chr3:44040584..44040698,+__1901.1.0.0	Enhancer.flip.sense	66	64	31		4.204692619390966	4.174387269895637	3.4657359027997265	
WILDTYPE__Enhancer.flip.sense__chr3:44040604..44040718,-__2194.1.0.0	Enhancer.flip.sense	66	64	31		4.204692619390966	4.174387269895637	3.4657359027997265	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr3:45017656..45017770,+__1308.1.0.0	chr3:45017656..45017770,+	80	84	23		4.394449154672439	4.442651256490317	3.1780538303479458	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr3:4534827..4534941,-__580.1.0.0	chr3:4534827..4534941,-	19	80	8		2.995732273553991	4.394449154672439	2.1972245773362196	
WILDTYPE__Enhancer.noflip.NA__chr3:46254854..46254968,-__2095.1.0.0	Enhancer.noflip.NA	14	49	7		2.70805020110221	3.912023005428146	2.0794415416798357	
WILDTYPE__Enhancer.noflip.NA__chr3:46254855..46254969,+__1802.1.0.0	Enhancer.noflip.NA	14	48	7		2.70805020110221	3.8918202981106265	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:46446676..46446790,-__2261.1.0.0	Enhancer.noflip.NA	45	74	15		3.828641396489095	4.31748811353631	2.772588722239781	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:46446745..46446859,+__1968.1.0.0	Enhancer.noflip.NA	23	58	12		3.1780538303479458	4.07753744390572	2.5649493574615367	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr3:47205883..47205997,+__582.1.0.0	chr3:47205883..47205997,+	27	62	12		3.332204510175204	4.143134726391533	2.5649493574615367	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr3:48481587..48481701,+__1621.1.0.0	chr3:48481587..48481701,+	30	57	10		3.4339872044851463	4.060443010546419	2.3978952727983707	
WILDTYPE__mrna.noflip.NA__chr3:48514465..48514579,-__1341.1.0.0	chr3:48514465..48514579,-	34	80	11		3.5553480614894135	4.394449154672439	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:49044691..49044805,+__1622.1.0.0	chr3:49044691..49044805,+	15	80	6		2.772588722239781	4.394449154672439	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:49208964..49209078,+__1623.1.0.0	chr3:49208964..49209078,+	26	71	12		3.295836866004329	4.276666119016055	2.5649493574615367	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:49395692..49395806,-__1624.1.0.0	chr3:49395692..49395806,-	57	33	30		4.060443010546419	3.5263605246161616	3.4339872044851463	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:49395727..49395841,-__1625.1.0.0	chr3:49395727..49395841,-	53	46	30		3.9889840465642745	3.8501476017100584	3.4339872044851463	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr3:49449566..49449680,+__1626.1.0.0	chr3:49449566..49449680,+	13	80	6		2.6390573296152584	4.394449154672439	1.9459101490553132	
WILDTYPE__mrna.noflip.NA__chr3:49459858..49459972,-__1332.1.0.0	chr3:49459858..49459972,-	7	67	3		2.0794415416798357	4.219507705176107	1.3862943611198906	
WILDTYPE__Enhancer.flip.sense__chr3:5028632..5028746,+__1902.1.0.0	Enhancer.flip.sense	22	93	5		3.1354942159291497	4.543294782270004	1.791759469228055	
WILDTYPE__Enhancer.flip.sense__chr3:5028657..5028771,-__2195.1.0.0	Enhancer.flip.sense	24	94	5		3.2188758248682006	4.553876891600541	1.791759469228055	
WILDTYPE__mrna.noflip.NA__chr3:51976956..51977070,+__1389.1.0.0	chr3:51976956..51977070,+	22	98	8		3.1354942159291497	4.59511985013459	2.1972245773362196	
WILDTYPE__mrna.flip.sense__chr3:52273091..52273205,-__1194.1.0.0	chr3:52273091..52273205,-	34	65	14		3.5553480614894135	4.189654742026425	2.70805020110221	
WILDTYPE__Antisense.flip.sense__chr3:52273191..52273305,+__584.1.0.0	chr3:52273191..52273305,+	31	69	11		3.4657359027997265	4.248495242049359	2.4849066497880004	
WILDTYPE__Antisense.noflip.NA__chr3:5228988..5229102,-__585.1.0.0	chr3:5228988..5229102,-	13	80	6		2.6390573296152584	4.394449154672439	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:52321773..52321887,+__1628.1.0.0	chr3:52321773..52321887,+	66	97	25		4.204692619390966	4.584967478670572	3.258096538021482	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:52869196..52869310,-__1629.1.0.0	chr3:52869196..52869310,-	44	82	10		3.8066624897703196	4.418840607796598	2.3978952727983707	
WILDTYPE__Antisense.flip.sense__chr3:62304532..62304646,-__586.1.0.0	chr3:62304532..62304646,-	49	113	13		3.912023005428146	4.736198448394496	2.6390573296152584	
WILDTYPE__mrna.flip.sense__chr3:62304617..62304731,+__1195.1.0.0	chr3:62304617..62304731,+	47	99	13		3.871201010907891	4.605170185988092	2.6390573296152584	
WILDTYPE__mrna.noflip.NA__chr3:63953404..63953518,+__1079.1.0.0	chr3:63953404..63953518,+	15	66	7		2.772588722239781	4.204692619390966	2.0794415416798357	
WILDTYPE__mrna.flip.sense__chr3:67704991..67705105,-__1196.1.0.0	chr3:67704991..67705105,-	46	108	13		3.8501476017100584	4.6913478822291435	2.6390573296152584	
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr3:67705091..67705205,+__589.1.0.0	chr3:67705091..67705205,+	38	94	13		3.6635616461296463	4.553876891600541	2.6390573296152584	
WILDTYPE__Lincrna.noflip.NA__chr3:70048804..70048918,+__590.1.0.0	chr3:70048804..70048918,+	41	88	17		3.7376696182833684	4.48863636973214	2.8903717578961645	
WILDTYPE__Lincrna.noflip.NA__chr3:72149976..72150090,-__591.1.0.0	chr3:72149976..72150090,-	17	74	5		2.8903717578961645	4.31748811353631	1.791759469228055	
WILDTYPE__Lincrna.noflip.NA__chr3:82035247..82035361,+__592.1.0.0	chr3:82035247..82035361,+	10	46	5		2.3978952727983707	3.8501476017100584	1.791759469228055	
WILDTYPE__Antisense.noflip.NA__chr3:8543313..8543427,-__593.1.0.0	chr3:8543313..8543427,-	23	85	11		3.1780538303479458	4.454347296253507	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr3:9291316..9291430,-__1307.1.0.0	chr3:9291316..9291430,-	25	69	6		3.258096538021482	4.248495242049359	1.9459101490553132	
WILDTYPE__Lincrna.noflip.NA__chr3:94656976..94657090,+__594.1.0.0	chr3:94656976..94657090,+	5	49	2		1.791759469228055	3.912023005428146	1.0986122886681098	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr3:94657011..94657125,+__595.1.0.0	chr3:94657011..94657125,+	7	56	3		2.0794415416798357	4.04305126783455	1.3862943611198906	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr3:94657045..94657159,+__596.1.0.0	chr3:94657045..94657159,+	6	50	3		1.9459101490553132	3.9318256327243257	1.3862943611198906	
WILDTYPE__Lincrna.noflip.NA__chr3:98699819..98699933,+__597.1.0.0	chr3:98699819..98699933,+	21	66	10		3.091042453358316	4.204692619390966	2.3978952727983707	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr4:100009953..100010067,+__599.1.0.0	chr4:100009953..100010067,+	20	57	16		3.044522437723423	4.060443010546419	2.833213344056216	
WILDTYPE__mrna.noflip.NA__chr4:100867848..100867962,-__1080.1.0.0	chr4:100867848..100867962,-	41	64	25		3.7376696182833684	4.174387269895637	3.258096538021482	
WILDTYPE__Antisense.noflip.NA__chr4:100871614..100871728,+__600.1.0.0	chr4:100871614..100871728,+	39	82	12		3.6888794541139363	4.418840607796598	2.5649493574615367	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr4:103422408..103422522,+__1630.1.0.0	chr4:103422408..103422522,+	29	90	6		3.4011973816621555	4.51085950651685	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr4:103422436..103422550,+__1631.1.0.0	chr4:103422436..103422550,+	22	90	6		3.1354942159291497	4.51085950651685	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr4:108746008..108746122,+__1338.1.0.0	chr4:108746008..108746122,+	15	80	5		2.772588722239781	4.394449154672439	1.791759469228055	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr4:108910965..108911079,+__1632.1.0.0	chr4:108910965..108911079,+	28	79	11		3.367295829986474	4.382026634673881	2.4849066497880004	
WILDTYPE__mrna.noflip.NA__chr4:109090053..109090167,-__1334.1.0.0	chr4:109090053..109090167,-	54	93	16		4.007333185232471	4.543294782270004	2.833213344056216	
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr4:110354885..110354999,-__601.1.0.0	chr4:110354885..110354999,-	56	85	12		4.04305126783455	4.454347296253507	2.5649493574615367	
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr4:110354902..110355016,+__1284.1.0.0	chr4:110354902..110355016,+	56	85	12		4.04305126783455	4.454347296253507	2.5649493574615367	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr4:119606468..119606582,+__1392.1.0.0	chr4:119606468..119606582,+	44	55	21		3.8066624897703196	4.02535169073515	3.091042453358316	
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr4:120988033..120988147,+__603.1.0.0	chr4:120988033..120988147,+	20	69	7		3.044522437723423	4.248495242049359	2.0794415416798357	
WILDTYPE__mrna.noflip.NA__chr4:121843969..121844083,-__1081.1.0.0	chr4:121843969..121844083,-	26	74	14		3.295836866004329	4.31748811353631	2.70805020110221	
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr4:122611996..122612110,-__2196.1.0.0	Enhancer.flip.sense	11	67	4		2.4849066497880004	4.219507705176107	1.6094379124341003	
WILDTYPE__Enhancer.flip.sense__chr4:122612130..122612244,+__1903.1.0.0	Enhancer.flip.sense	32	70	11		3.4965075614664802	4.2626798770413155	2.4849066497880004	
WILDTYPE__mrna.flip.sense__chr4:1242883..1242997,-__1197.1.0.0	chr4:1242883..1242997,-	23	65	12		3.1780538303479458	4.189654742026425	2.5649493574615367	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr4:124310..124424,+__605.1.0.0	chr4:124310..124424,+	7	44	3		2.0794415416798357	3.8066624897703196	1.3862943611198906	
WILDTYPE__Lincrna.noflip.NA__chr4:134070233..134070347,-__606.1.0.0	chr4:134070233..134070347,-	22	61	9		3.1354942159291497	4.127134385045092	2.302585092994046	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr4:135248590..135248704,-__607.1.0.0	chr4:135248590..135248704,-	62	90	17		4.143134726391533	4.51085950651685	2.8903717578961645	
WILDTYPE__Lincrna.noflip.NA__chr4:139694623..139694737,+__608.1.0.0	chr4:139694623..139694737,+	25	86	8		3.258096538021482	4.465908118654584	2.1972245773362196	
WILDTYPE__Lincrna.noflip.NA__chr4:139694657..139694771,+__609.1.0.0	chr4:139694657..139694771,+	26	101	8		3.295836866004329	4.624972813284271	2.1972245773362196	
WILDTYPE__mrna.noflip.NA__chr4:140374926..140375040,+__1402.1.0.0	chr4:140374926..140375040,+	21	58	12		3.091042453358316	4.07753744390572	2.5649493574615367	
WILDTYPE__Lincrna.flip.sense__chr4:142253733..142253847,-__610.1.0.0	chr4:142253733..142253847,-	36	74	18		3.6109179126442243	4.31748811353631	2.9444389791664403	
WILDTYPE__mrna.noflip.NA__chr4:145061836..145061950,-__1082.1.0.0	chr4:145061836..145061950,-	15	88	4		2.772588722239781	4.48863636973214	1.6094379124341003	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr4:152330009..152330123,-__613.1.0.0	chr4:152330009..152330123,-	45	84	8		3.828641396489095	4.442651256490317	2.1972245773362196	
WILDTYPE__Lincrna.noflip.NA__chr4:153021874..153021988,+__614.1.0.0	chr4:153021874..153021988,+	16	57	10		2.833213344056216	4.060443010546419	2.3978952727983707	
WILDTYPE__mrna.noflip.NA__chr4:159644509..159644623,-__1352.1.0.0	chr4:159644509..159644623,-	46	81	18		3.8501476017100584	4.406719247264253	2.9444389791664403	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr4:15964808..15964922,-__1633.1.0.0	chr4:15964808..15964922,-	8	36	6		2.1972245773362196	3.6109179126442243	1.9459101490553132	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr4:165798062..165798176,+__615.1.0.0	chr4:165798062..165798176,+	10	50	4		2.3978952727983707	3.9318256327243257	1.6094379124341003	
WILDTYPE__Lincrna.noflip.NA__chr4:165798250..165798364,+__616.1.0.0	chr4:165798250..165798364,+	15	73	7		2.772588722239781	4.30406509320417	2.0794415416798357	
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr4:1723169..1723283,+__1634.1.0.0	chr4:1723169..1723283,+	32	69	9		3.4965075614664802	4.248495242049359	2.302585092994046	
WILDTYPE__Antisense.noflip.NA__chr4:174090228..174090342,-__617.1.0.0	chr4:174090228..174090342,-	30	89	12		3.4339872044851463	4.499809670330265	2.5649493574615367	
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr4:175041637..175041751,-__619.1.0.0	chr4:175041637..175041751,-	25	95	6		3.258096538021482	4.564348191467836	1.9459101490553132	
WILDTYPE__Antisense.noflip.NA__chr4:177241613..177241727,-__620.1.0.0	chr4:177241613..177241727,-	21	68	10		3.091042453358316	4.23410650459726	2.3978952727983707	
WILDTYPE__mrna.flip.sense__chr4:183065036..183065150,+__1198.1.0.0	chr4:183065036..183065150,+	34	72	11		3.5553480614894135	4.290459441148391	2.4849066497880004	
WILDTYPE__mrna.noflip.NA__chr4:184826434..184826548,+__1083.1.0.0	chr4:184826434..184826548,+	15	40	11		2.772588722239781	3.713572066704308	2.4849066497880004	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr4:185769805..185769919,-__2197.1.0.0	Enhancer.noflip.NA	14	47	8		2.70805020110221	3.871201010907891	2.1972245773362196	
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr4:185769808..185769922,+__1904.1.0.0	Enhancer.noflip.NA	14	47	8		2.70805020110221	3.871201010907891	2.1972245773362196	
