unique_id	cage_id	n_motifs	n_bp_cov	max_cov	avg_tf_tissue_sp	log_n_motifs	log_bp_cov	log_max_cov	log_avg_tf_tissue_sp
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr2:113840940..113841054,+__1956.1.0.0	chr2:113840552-113841422	1	21	1	0.42129029299061177	0.6931471805599453	3.091042453358316	0.6931471805599453	0.35156511606991675
WILDTYPE__Antisense.flip.sense__chr2:113993037..113993151,+__392.1.0.0	chr2:113993092..113993146,+	7	38	4	0.4921325650755146	2.0794415416798357	3.6635616461296463	1.6094379124341003	0.4002063484213956
WILDTYPE__Antisense.noflip.NA__chr21:15399679..15399793,+__491.1.0.0	chr21:15399747..15399772,+	9	64	4	0.33543051429478293	2.302585092994046	4.174387269895637	1.6094379124341003	0.28925372248368453
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr21:16126131..16126245,-__492.1.0.0	chr21:16126160..16126176,-	4	33	1	0.3198642705109228	1.6094379124341003	3.5263605246161616	0.6931471805599453	0.2775289059408757
WILDTYPE__Lincrna.noflip.NA__chr21:17566581..17566695,+__494.1.0.0	chr21:17566643..17566671,+	2	21	2	0.2891350333512418	1.0986122886681098	3.091042453358316	1.0986122886681098	0.25397147669468306
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr21:17566701..17566815,+__495.1.0.0	chr21:17566774..17566788,+	3	23	3	0.09646327604707741	1.3862943611198906	3.1780538303479458	1.3862943611198906	0.09208979633780744
WILDTYPE__Enhancer.flip.sense__chr21:17568001..17568115,+__1793.1.0.0	chr21:17568022-17568137	3	33	1	0.32717736542618037	1.3862943611198906	3.5263605246161616	0.6931471805599453	0.2830544053681549
WILDTYPE__Enhancer.flip.sense__chr21:17568021..17568135,-__2086.1.0.0	chr21:17568022-17568137	3	31	1	0.32717736542618037	1.3862943611198906	3.4657359027997265	0.6931471805599453	0.2830544053681549
WILDTYPE__Lincrna.noflip.NA__chr21:17791642..17791756,+__496.1.0.0	chr21:17791712..17791775,+	3	29	2	0.1338621285100651	1.3862943611198906	3.4011973816621555	1.0986122886681098	0.12562961811701703
WILDTYPE__Lincrna.noflip.NA__chr21:17791803..17791917,+__497.1.0.0	chr21:17791874..17791892,+	2	23	1	0.5797237760544945	1.0986122886681098	3.1780538303479458	0.6931471805599453	0.4572500064731889
WILDTYPE__Lincrna.noflip.NA__chr2:118943917..118944031,-__393.1.0.0	chr2:118943930..118943963,-	13	90	3	0.27718036353979797	2.6390573296152584	4.51085950651685	1.3862943611198906	0.24465480712379287
WILDTYPE__mrna.noflip.NA__chr2:120124304..120124418,-__1355.1.0.0	chr2:120124297..120124361,-	13	52	5	0.37786162278818003	2.6390573296152584	3.970291913552122	1.791759469228055	0.32053274867265164
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:122042743..122042857,-__1271.1.0.0	chr2:122042770..122042785,-	5	27	4	0.5115215394036557	1.791759469228055	3.332204510175204	1.6094379124341003	0.41311678548559605
WILDTYPE__mrna.flip.sense__chr2:122407077..122407191,-__1173.1.0.0	chr2:122407097..122407119,-	6	21	3	0.44865151088019706	1.9459101490553132	3.091042453358316	1.3862943611198906	0.37063313122474595
WILDTYPE__Antisense.flip.sense__chr2:122407144..122407258,+__394.1.0.0	chr2:122407190..122407253,+	4	27	3	0.32820292201671064	1.6094379124341003	3.332204510175204	1.3862943611198906	0.28382684210452175
WILDTYPE__Antisense.noflip.NA__chr2:122407602..122407716,+__395.1.0.0	chr2:122407653..122407697,+	10	42	6	0.44686529895324273	2.3978952727983707	3.7612001156935624	1.9459101490553132	0.3693993534428519
WILDTYPE__Lincrna.noflip.NA__chr21:25800972..25801086,+__499.1.0.0	chr21:25801041..25801080,+	1	10	1	0.663507181511496	0.6931471805599453	2.3978952727983707	0.6931471805599453	0.5089281335764813
WILDTYPE__Lincrna.noflip.NA__chr2:127065999..127066113,+__396.1.0.0	chr2:127066059..127066104,+	7	27	5	0.48337302406383664	2.0794415416798357	3.332204510175204	1.791759469228055	0.3943185649479006
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:128180784..128180898,+__1052.1.0.0	chr2:128180842..128180878,+	3	29	2	0.21109240079486233	1.3862943611198906	3.4011973816621555	1.0986122886681098	0.19152276289456727
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:128283978..128284092,-__1053.1.0.0	chr2:128284003..128284018,-	15	76	4	0.32666697444668524	2.772588722239781	4.343805421853684	1.6094379124341003	0.2826697626231986
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:128284030..128284144,-__1547.1.0.0	chr2:128284020..128284091,-	15	83	4	0.2909293746059325	2.772588722239781	4.430816798843313	1.6094379124341003	0.25536240440830643
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr21:30375049..30375163,+__2014.1.0.0	chr21:30374865-30375265	13	50	4	0.3760866394558775	2.6390573296152584	3.9318256327243257	1.6094379124341003	0.3192437022497983
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr21:30375086..30375200,-__2307.1.0.0	chr21:30374865-30375265	10	39	4	0.3760866394558775	2.3978952727983707	3.6888794541139363	1.6094379124341003	0.3192437022497983
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr21:30445916..30446030,-__1586.1.0.0	chr21:30445927..30446010,-	3	22	2	0.37145673677703533	1.3862943611198906	3.1354942159291497	1.0986122886681098	0.3158734864408461
WILDTYPE__Antisense.flip.sense__chr21:34100346..34100460,+__500.1.0.0	chr21:34100407..34100438,+	28	99	8	0.4018268481702641	3.367295829986474	4.605170185988092	2.1972245773362196	0.3377762775403298
WILDTYPE__Antisense.noflip.NA__chr21:34100395..34100509,+__501.1.0.0	chr21:34100469..34100483,+	17	58	7	0.49320109316441635	2.8903717578961645	4.07753744390572	2.0794415416798357	0.4009222001531325
WILDTYPE__Antisense.flip.sense__chr21:34638531..34638645,-__502.1.0.0	chr21:34638559..34638575,-	8	35	4	0.44447594896414194	2.1972245773362196	3.58351893845611	1.6094379124341003	0.36774659070879384
WILDTYPE__mrna.flip.sense__chr21:34638592..34638706,+__1185.1.0.0	chr21:34638656..34638709,+	21	72	4	0.39438308542980244	3.091042453358316	4.290459441148391	1.6094379124341003	0.33245208479281624
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr21:34697198..34697312,+__1587.1.0.0	chr21:34697258..34697336,+	7	42	3	0.35317047732771184	2.0794415416798357	3.7612001156935624	1.3862943611198906	0.30245034075449323
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr21:34775656..34775770,+__1588.1.0.0	chr21:34775698..34775771,+	5	51	2	0.397496720513446	1.791759469228055	3.9512437185814275	1.0986122886681098	0.33468257936346646
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr21:34775698..34775812,+__1589.1.0.0	chr21:34775772..34775786,+	2	28	1	0.564277026129469	1.0986122886681098	3.367295829986474	0.6931471805599453	0.447423753119287
WILDTYPE__Antisense.noflip.NA__chr2:135676141..135676255,-__397.1.0.0	chr2:135676165..135676220,-	13	79	3	0.38298049231731046	2.6390573296152584	4.382026634673881	1.3862943611198906	0.32424094724496955
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:135676193..135676307,-__398.1.0.0	chr2:135676221..135676254,-	18	95	5	0.4229966450960233	2.9444389791664403	4.564348191467836	1.791759469228055	0.352764961477405
WILDTYPE__Lincrna.noflip.NA__chr21:36118057..36118171,+__503.1.0.0	chr21:36118096..36118142,+	4	29	3	0.35284964107698413	1.6094379124341003	3.4011973816621555	1.3862943611198906	0.30221321298885034
WILDTYPE__Enhancer.noflip.NA__chr21:36208496..36208610,+__1894.1.0.0	chr21:36208387-36209191	6	43	4	0.2793078600921609	1.9459101490553132	3.784189633918261	1.6094379124341003	0.2463191973790094
WILDTYPE__Enhancer.noflip.NA__chr21:36208521..36208635,-__2187.1.0.0	chr21:36208387-36209191	6	54	4	0.2793078600921609	1.9459101490553132	4.007333185232471	1.6094379124341003	0.2463191973790094
WILDTYPE__mrna.noflip.NA__chr2:136499246..136499360,+__1397.1.0.0	chr2:136499305..136499381,+	6	46	2	0.3095370712179131	1.9459101490553132	3.8501476017100584	1.0986122886681098	0.26967369400968466
WILDTYPE__Antisense.noflip.NA__chr2:136742667..136742781,+__399.1.0.0	chr2:136742739..136742772,+	14	59	5	0.4384517941839352	2.70805020110221	4.0943445622221	1.791759469228055	0.3635673922793304
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr2:136893852..136893966,-__2075.1.0.0	chr2:136893434-136894485	3	21	2	0.49084065956272604	1.3862943611198906	3.091042453358316	1.0986122886681098	0.39934016190460625
WILDTYPE__Enhancer.noflip.NA__chr2:136893871..136893985,+__1782.1.0.0	chr2:136893434-136894485	2	11	2	0.49084065956272604	1.0986122886681098	2.4849066497880004	1.0986122886681098	0.39934016190460625
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr21:37432813..37432927,-__1590.1.0.0	chr21:37432832..37432874,-	15	51	6	0.42558654557146536	2.772588722239781	3.9512437185814275	1.9459101490553132	0.35458333995941854
WILDTYPE__Enhancer.noflip.NA__chr21:37670583..37670697,-__2087.1.0.0	chr21:37670543-37670742	12	81	4	0.4992455841873232	2.5649493574615367	4.406719247264253	1.6094379124341003	0.40496203771435274
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr21:37670602..37670716,+__1794.1.0.0	chr21:37670543-37670742	10	62	4	0.4992455841873232	2.3978952727983707	4.143134726391533	1.6094379124341003	0.40496203771435274
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr21:37802543..37802657,+__504.1.0.0	chr21:37802615..37802630,+	16	61	5	0.47947762452559306	2.833213344056216	4.127134385045092	1.791759469228055	0.39168906907062595
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr21:38444804..38444918,-__1591.1.0.0	chr21:38444833..38444875,-	2	27	1	0.14484033332321608	1.0986122886681098	3.332204510175204	0.6931471805599453	0.1352651804032956
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr21:38444987..38445101,-__1592.1.0.0	chr21:38445011..38445050,-	7	45	2	0.3433158769323439	2.0794415416798357	3.828641396489095	1.0986122886681098	0.295141092366602
WILDTYPE__Antisense.noflip.NA__chr21:38593665..38593779,+__506.1.0.0	chr21:38593701..38593756,+	6	39	4	0.44717838216560557	1.9459101490553132	3.6888794541139363	1.6094379124341003	0.3696157172908662
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr2:139259230..139259344,-__400.1.0.0	chr2:139259246..139259276,-	21	61	4	0.34850481555300994	3.091042453358316	4.127134385045092	1.6094379124341003	0.29899643463540193
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr2:139259260..139259374,+__1174.1.0.0	chr2:139259324..139259389,+	21	73	4	0.3258265729709336	3.091042453358316	4.30406509320417	1.6094379124341003	0.2820360935952827
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr21:40555305..40555419,-__1593.1.0.0	chr21:40555324..40555389,-	14	70	5	0.399234505704196	2.70805020110221	4.2626798770413155	1.791759469228055	0.33592530544175925
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr21:42742369..42742483,+__1594.1.0.0	chr21:42742429..42742457,+	2	10	1	0.28616424923601136	1.0986122886681098	2.3978952727983707	0.6931471805599453	0.25166433868312904
WILDTYPE__mrna.noflip.NA__chr21:42798059..42798173,+__1066.1.0.0	chr21:42798124..42798146,+	5	26	3	0.5076826290471522	1.791759469228055	3.295836866004329	1.3862943611198906	0.4105737892447877
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr21:42798088..42798202,+__1595.1.0.0	chr21:42798158..42798174,+	5	26	3	0.5076826290471522	1.791759469228055	3.295836866004329	1.3862943611198906	0.4105737892447877
WILDTYPE__Enhancer.noflip.NA__chr21:45132121..45132235,-__2088.1.0.0	chr21:45132062-45132504	5	55	2	0.5077728038626318	1.791759469228055	4.02535169073515	1.0986122886681098	0.4106335976667742
WILDTYPE__Enhancer.noflip.NA__chr21:45132265..45132379,+__1795.1.0.0	chr21:45132062-45132504	2	16	2	0.5077728038626318	1.0986122886681098	2.833213344056216	1.0986122886681098	0.4106335976667742
WILDTYPE__mrna.noflip.NA__chr2:145277651..145277765,-__1235.1.0.0	chr2:145277640..145277771,-	1	14	1	0.5410886684603927	0.6931471805599453	2.70805020110221	0.6931471805599453	0.4324890942416246
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr21:45616226..45616340,+__1961.1.0.0	chr21:45616099-45616530	6	45	2	0.369988426448405	1.9459101490553132	3.828641396489095	1.0986122886681098	0.31480229195647075
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr21:45616235..45616349,-__2254.1.0.0	chr21:45616099-45616530	6	45	2	0.369988426448405	1.9459101490553132	3.828641396489095	1.0986122886681098	0.31480229195647075
WILDTYPE__Lincrna.noflip.NA__chr2:145780693..145780807,+__401.1.0.0	chr2:145780767..145780811,+	2	10	2	0.44915951324098324	1.0986122886681098	2.3978952727983707	1.0986122886681098	0.3709837423320691
WILDTYPE__mrna.noflip.NA__chr21:46237940..46238054,-__1316.1.0.0	chr21:46237959..46238011,-	14	67	7	0.29150234300540784	2.70805020110221	4.219507705176107	2.0794415416798357	0.25580614772587
WILDTYPE__mrna.flip.sense__chr21:46340854..46340968,-__1186.1.0.0	chr21:46340884..46340893,-	7	51	2	0.6276516277104117	2.0794415416798357	3.9512437185814275	1.0986122886681098	0.48713825678880524
WILDTYPE__Lincrna.flip.sense__chr21:46707917..46708031,+__509.1.0.0	chr21:46707946..46708007,+	14	64	7	0.37267271903963484	2.70805020110221	4.174387269895637	2.0794415416798357	0.31675972913585504
WILDTYPE__Lincrna.noflip.NA__chr21:47013488..47013602,+__510.1.0.0	chr21:47013566..47013571,+	2	18	1	0.07953043710356485	1.0986122886681098	2.9444389791664403	0.6931471805599453	0.07652616613203699
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:160143111..160143225,-__1548.1.0.0	chr2:160143120..160143156,-	20	64	6	0.3950591195374736	3.044522437723423	4.174387269895637	1.9459101490553132	0.3329367939720944
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:160143177..160143291,-__1549.1.0.0	chr2:160143158..160143235,-	24	76	7	0.4065000773834216	3.2188758248682006	4.343805421853684	2.0794415416798357	0.3411044039662028
WILDTYPE__mrna.flip.sense__chr2:160471915..160472029,-__1175.1.0.0	chr2:160471937..160471981,-	18	44	9	0.4011706970190041	2.9444389791664403	3.8066624897703196	2.302585092994046	0.3373080993470443
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr2:160568910..160569024,-__403.1.0.0	chr2:160568918..160568979,-	20	58	6	0.3845780517487182	3.044522437723423	4.07753744390572	1.9459101490553132	0.325395437445204
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr2:160568937..160569051,+__1176.1.0.0	chr2:160568978..160569064,+	24	71	6	0.4248371187328462	3.2188758248682006	4.276666119016055	1.9459101490553132	0.3540575045439521
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr2:162101170..162101284,+__1718.1.0.0	chr2:162101247..162101265,+	4	40	2	0.3418453938066008	1.6094379124341003	3.713572066704308	1.0986122886681098	0.2940458261054894
WILDTYPE__Enhancer.noflip.NA__chr2:162197385..162197499,+__1783.1.0.0	chr2:162197345-162197490	7	60	1	0.19654134851571511	2.0794415416798357	4.110873864173311	0.6931471805599453	0.17943518565945665
WILDTYPE__Enhancer.noflip.NA__chr2:162197429..162197543,-__2076.1.0.0	chr2:162197345-162197490	8	76	1	0.19654134851571511	2.1972245773362196	4.343805421853684	0.6931471805599453	0.17943518565945665
WILDTYPE__mrna.noflip.NA__chr2:164592477..164592591,-__1328.1.0.0	chr2:164592497..164592573,-	9	43	4	0.16254286907039028	2.302585092994046	3.784189633918261	1.6094379124341003	0.15060973441913908
WILDTYPE__Antisense.noflip.NA__chr2:168797655..168797769,-__404.1.0.0	chr2:168797676..168797690,-	4	54	1	0.2504103650470883	1.6094379124341003	4.007333185232471	0.6931471805599453	0.2234717894758405
WILDTYPE__mrna.noflip.NA__chr2:170440832..170440946,+__1358.1.0.0	chr2:170440902..170440927,+	11	52	5	0.41955617619937235	2.4849066497880004	3.970291913552122	1.791759469228055	0.3503442707863488
WILDTYPE__Lincrna.flip.sense__chr2:171627474..171627588,+__405.1.0.0	chr2:171627515..171627592,+	25	69	6	0.40325218136518143	3.258096538021482	4.248495242049359	1.9459101490553132	0.33879252934826787
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:172543863..172543977,+__1550.1.0.0	chr2:172543940..172543949,+	13	65	6	0.37690244455237154	2.6390573296152584	4.189654742026425	1.9459101490553132	0.31983637086959976
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:172543899..172544013,+__1551.1.0.0	chr2:172543967..172544004,+	10	46	6	0.4090573457080391	2.3978952727983707	3.8501476017100584	1.9459101490553132	0.34292093166820936
WILDTYPE__mrna.noflip.NA__chr2:173292205..173292319,+__1054.1.0.0	chr2:173292280..173292289,+	27	76	8	0.4679871553193374	3.332204510175204	4.343805421853684	2.1972245773362196	0.3838921803715765
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:174146730..174146844,-__407.1.0.0	chr2:174146763..174146766,-	2	21	2	0.2358502364664946	1.0986122886681098	3.091042453358316	1.0986122886681098	0.2117591837867082
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:175412030..175412144,+__1720.1.0.0	chr2:175412101..175412118,+	23	59	4	0.3275262533938838	3.1780538303479458	4.0943445622221	1.6094379124341003	0.2833172505063006
WILDTYPE__mrna.noflip.NA__chr2:175499240..175499354,-__1055.1.0.0	chr2:175499269..175499280,-	2	14	2	0.38719301767858516	1.0986122886681098	2.70805020110221	1.0986122886681098	0.3272822936394494
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:177001228..177001342,+__1552.1.0.0	chr2:177001290..177001315,+	2	32	1	0.2035381256831711	1.0986122886681098	3.4965075614664802	0.6931471805599453	0.18526565674476347
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:177053205..177053319,-__409.1.0.0	chr2:177053222..177053244,-	3	25	1	0.19783354851868074	1.3862943611198906	3.258096538021482	0.6931471805599453	0.18051454890371726
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr2:177053244..177053358,-__410.1.0.0	chr2:177053252..177053307,-	13	56	6	0.23107998157945975	2.6390573296152584	4.04305126783455	1.9459101490553132	0.2078918179425737
WILDTYPE__Lincrna.flip.sense__chr2:177502302..177502416,-__411.1.0.0	chr2:177502254..177502360,-	5	35	3	0.31256491134474645	1.791759469228055	3.58351893845611	1.3862943611198906	0.27198317052338505
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr2:177502682..177502796,-__413.1.0.0	chr2:177502703..177502747,-	3	25	2	0.6406404391316517	1.3862943611198906	3.258096538021482	1.0986122886681098	0.495086677271913
WILDTYPE__mrna.noflip.NA__chr2:178129532..178129646,-__1056.1.0.0	chr2:178129555..178129572,-	11	72	6	0.35251996583054274	2.4849066497880004	4.290459441148391	1.9459101490553132	0.30196949379629967
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:179278623..179278737,+__414.1.0.0	chr2:179278645..179278717,+	1	8	1	0.3265176386206224	0.6931471805599453	2.1972245773362196	0.6931471805599453	0.2825571916204232
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:187867922..187868036,+__416.1.0.0	chr2:187867985..187868010,+	6	41	4	0.18759453829652106	1.9459101490553132	3.7376696182833684	1.6094379124341003	0.17192986495492632
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:192110125..192110239,+__1553.1.0.0	chr2:192110199..192110210,+	6	48	2	0.09646327604707741	1.9459101490553132	3.8918202981106265	1.0986122886681098	0.09208979633780744
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr2:192711181..192711295,+__417.1.0.0	chr2:192711232..192711273,+	4	46	1	0.4283328658786698	1.6094379124341003	3.8501476017100584	0.6931471805599453	0.3565079361087699
WILDTYPE__Lincrna.noflip.NA__chr2:20068568..20068682,+__418.1.0.0	chr2:20068628..20068661,+	5	43	3	0.3604128012378913	1.791759469228055	3.784189633918261	1.3862943611198906	0.3077881840139307
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:200820436..200820550,+__1554.1.0.0	chr2:200820494..200820550,+	7	40	3	0.33536345694183656	2.0794415416798357	3.713572066704308	1.3862943611198906	0.2892035071891446
WILDTYPE__mrna.noflip.NA__chr2:201936445..201936559,+__1347.1.0.0	chr2:201936507..201936540,+	14	57	6	0.3762096126959345	2.70805020110221	4.060443010546419	1.9459101490553132	0.31933306271747514
WILDTYPE__mrna.noflip.NA__chr2:202122754..202122868,+__1058.1.0.0	chr2:202122826..202122844,+	9	60	6	0.43864440709998026	2.302585092994046	4.110873864173311	1.9459101490553132	0.3637012862494012
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:203736184..203736298,-__1556.1.0.0	chr2:203736150..203736236,-	22	82	8	0.3714091514279759	3.1354942159291497	4.418840607796598	2.1972245773362196	0.3158387889011166
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:207630250..207630364,+__1557.1.0.0	chr2:207630302..207630347,+	5	39	3	0.2779882142698293	1.791759469228055	3.6888794541139363	1.3862943611198906	0.2452871339017319
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr2:207630286..207630400,+__1558.1.0.0	chr2:207630360..207630371,+	5	37	2	0.07953043710356485	1.791759469228055	3.6375861597263857	1.0986122886681098	0.07652616613203699
WILDTYPE__Lincrna.noflip.NA__chr2:208104288..208104402,+__419.1.0.0	chr2:208104351..208104375,+	10	29	8	0.36191100365634543	2.3978952727983707	3.4011973816621555	2.1972245773362196	0.3088888631961912
